   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    20300  2.9977  1.0154  21.9596     12.000  12.000  12.000      7.3525   7.2719   7.3352    -0.97E-13 -0.10E-12 -0.90E-13
    20400  2.9977  1.0266  22.1086     12.000  12.000  12.000      7.3416   7.3816   7.3853    -0.21E-12 -0.19E-13 -0.81E-13
    20500  2.9977  0.9835  21.9327     12.000  12.000  12.000      7.2951   7.3336   7.3040    -0.11E-12 -0.47E-13 -0.65E-13
    20600  2.9977  0.9953  21.9353     12.000  12.000  12.000      7.3170   7.3374   7.2808     0.26E-13 -0.15E-12 -0.16E-12
    20700  2.9977  1.0003  21.9825     12.000  12.000  12.000      7.3481   7.2913   7.3431     0.24E-12  0.66E-13 -0.39E-13
    20800  2.9977  0.9891  21.8802     12.000  12.000  12.000      7.2781   7.3017   7.3004     0.20E-12  0.48E-13 -0.38E-13
    20900  2.9977  0.9823  21.9766     12.000  12.000  12.000      7.3205   7.2987   7.3574     0.17E-12 -0.14E-12  0.22E-12
    21000  2.9977  0.9924  21.7833     12.000  12.000  12.000      7.2801   7.2448   7.2584     0.39E-12  0.71E-13  0.11E-12
    21100  2.9977  0.9990  21.8504     12.000  12.000  12.000      7.2811   7.2577   7.3116     0.35E-12  0.35E-13  0.31E-13
    21200  2.9977  1.0044  21.9989     12.000  12.000  12.000      7.3357   7.3311   7.3321    -0.19E-13  0.36E-12 -0.14E-13
    21300  2.9977  0.9970  21.9078     12.000  12.000  12.000      7.2848   7.3172   7.3059     0.14E-12  0.21E-12 -0.16E-12
    21400  2.9977  0.9963  21.9563     12.000  12.000  12.000      7.3116   7.3310   7.3137     0.39E-12  0.36E-12 -0.20E-13
    21500  2.9977  1.0040  21.9886     12.000  12.000  12.000      7.3147   7.2859   7.3879     0.21E-12  0.12E-12  0.48E-13
    21600  2.9977  0.9882  21.9127     12.000  12.000  12.000      7.2678   7.2969   7.3481     0.92E-13  0.97E-13 -0.12E-12
    21700  2.9977  0.9760  21.8673     12.000  12.000  12.000      7.2832   7.2710   7.3131     0.74E-13  0.10E-12 -0.80E-13
    21800  2.9977  1.0022  22.0018     12.000  12.000  12.000      7.3215   7.2988   7.3815     0.23E-12  0.71E-14  0.17E-12
    21900  2.9977  1.0116  22.0194     12.000  12.000  12.000      7.2992   7.3739   7.3463     0.44E-12  0.12E-12  0.18E-12
    22000  2.9977  1.0223  22.0596     12.000  12.000  12.000      7.3344   7.3665   7.3587     0.44E-12 -0.44E-13  0.15E-12
    22100  2.9977  0.9871  21.8479     12.000  12.000  12.000      7.2695   7.2975   7.2809     0.40E-12  0.88E-13  0.33E-12
    22200  2.9977  1.0008  21.9069     12.000  12.000  12.000      7.3610   7.2812   7.2647     0.28E-12  0.31E-12  0.22E-12
    22300  2.9977  1.0242  21.9679     12.000  12.000  12.000      7.3295   7.3087   7.3298     0.54E-12  0.18E-12  0.89E-13
    22400  2.9977  1.0038  21.8962     12.000  12.000  12.000      7.3253   7.3161   7.2549     0.18E-12 -0.51E-14  0.11E-13
    22500  2.9977  0.9914  21.9163     12.000  12.000  12.000      7.2622   7.3782   7.2760     0.44E-12 -0.23E-12  0.49E-13
    22600  2.9977  0.9968  22.0545     12.000  12.000  12.000      7.3707   7.3532   7.3307     0.51E-12 -0.13E-12  0.11E-12
    22700  2.9977  0.9857  21.8738     12.000  12.000  12.000      7.3054   7.2522   7.3161     0.52E-12 -0.14E-12  0.81E-13
    22800  2.9977  0.9962  21.9066     12.000  12.000  12.000      7.2669   7.2814   7.3584     0.52E-12 -0.22E-12  0.29E-13
    22900  2.9977  0.9978  21.8090     12.000  12.000  12.000      7.3400   7.2528   7.2163     0.62E-12 -0.34E-13 -0.10E-13
    23000  2.9977  0.9807  21.8793     12.000  12.000  12.000      7.2833   7.2674   7.3285     0.54E-12  0.41E-14 -0.63E-13
    23100  2.9977  0.9866  21.9432     12.000  12.000  12.000      7.3627   7.3011   7.2794     0.53E-12  0.17E-12  0.93E-14
    23200  2.9977  0.9863  21.8592     12.000  12.000  12.000      7.2822   7.2731   7.3039     0.65E-12  0.89E-13 -0.26E-12
    23300  2.9977  0.9996  21.8770     12.000  12.000  12.000      7.2878   7.3081   7.2811     0.60E-12 -0.14E-12  0.71E-13
    23400  2.9977  0.9987  21.7325     12.000  12.000  12.000      7.2884   7.2167   7.2274     0.68E-12 -0.22E-12 -0.22E-12
    23500  2.9977  0.9804  21.8447     12.000  12.000  12.000      7.3280   7.2687   7.2480     0.70E-12 -0.14E-12  0.83E-13
    23600  2.9977  1.0005  21.9577     12.000  12.000  12.000      7.3228   7.3767   7.2582     0.64E-12  0.23E-12  0.13E-12
    23700  2.9977  1.0070  21.8885     12.000  12.000  12.000      7.2740   7.2995   7.3150     0.57E-12  0.28E-12  0.12E-12
    23800  2.9977  0.9908  21.9502     12.000  12.000  12.000      7.3147   7.2489   7.3866     0.38E-12  0.46E-12 -0.14E-12
    23900  2.9977  1.0018  21.8895     12.000  12.000  12.000      7.3220   7.3198   7.2477     0.58E-12  0.20E-12 -0.31E-12
    24000  2.9977  1.0131  22.0151     12.000  12.000  12.000      7.3361   7.3288   7.3503     0.58E-12  0.30E-12 -0.40E-12
    24100  2.9977  0.9848  21.8106     12.000  12.000  12.000      7.2809   7.2912   7.2386     0.55E-12  0.12E-12 -0.31E-12
    24200  2.9977  0.9630  21.7404     12.000  12.000  12.000      7.2896   7.1970   7.2538     0.85E-12 -0.73E-13 -0.23E-12
    24300  2.9977  0.9995  21.8780     12.000  12.000  12.000      7.2578   7.2794   7.3408     0.79E-12 -0.16E-13 -0.15E-12
    24400  2.9977  0.9942  21.8806     12.000  12.000  12.000      7.3009   7.2888   7.2909     0.93E-12  0.26E-12 -0.36E-12
    24500  2.9977  1.0010  22.0391     12.000  12.000  12.000      7.3350   7.3390   7.3651     0.10E-11  0.22E-12 -0.36E-12
    24600  2.9977  0.9969  21.8909     12.000  12.000  12.000      7.3393   7.2932   7.2584     0.92E-12 -0.29E-13 -0.30E-12
    24700  2.9977  0.9991  21.9689     12.000  12.000  12.000      7.3479   7.3039   7.3171     0.96E-12 -0.24E-13 -0.31E-12
    24800  2.9977  1.0024  21.9556     12.000  12.000  12.000      7.2836   7.3072   7.3647     0.11E-11 -0.26E-12 -0.24E-12
    24900  2.9977  0.9950  21.9015     12.000  12.000  12.000      7.2763   7.3378   7.2874     0.11E-11 -0.31E-12 -0.31E-12
    25000  2.9977  0.9920  21.9447     12.000  12.000  12.000      7.3679   7.3195   7.2572     0.99E-12 -0.41E-12 -0.55E-12
    25100  2.9977  0.9944  21.9987     12.000  12.000  12.000      7.2886   7.3630   7.3470     0.92E-13 -0.72E-13  0.15E-12
    25200  2.9977  0.9933  21.9225     12.000  12.000  12.000      7.3412   7.2924   7.2890     0.54E-12 -0.15E-12 -0.58E-13
    25300  2.9977  0.9991  21.9846     12.000  12.000  12.000      7.3096   7.2709   7.4041     0.25E-12 -0.56E-13  0.22E-12
    25400  2.9977  1.0004  22.0313     12.000  12.000  12.000      7.3273   7.3648   7.3392     0.40E-12 -0.12E-12  0.20E-12
    25500  2.9977  0.9892  21.9078     12.000  12.000  12.000      7.3159   7.3003   7.2916     0.40E-12 -0.10E-12  0.54E-12
    25600  2.9977  1.0009  22.0549     12.000  12.000  12.000      7.3878   7.3556   7.3115     0.69E-12 -0.11E-12  0.41E-12
    25700  2.9977  0.9967  22.0215     12.000  12.000  12.000      7.3219   7.3621   7.3375     0.47E-12  0.51E-13  0.38E-12
    25800  2.9977  0.9764  21.8865     12.000  12.000  12.000      7.3000   7.2804   7.3061     0.46E-12  0.75E-14  0.50E-12
    25900  2.9977  0.9890  22.0098     12.000  12.000  12.000      7.3239   7.3828   7.3031     0.42E-12 -0.34E-13  0.37E-12
    26000  2.9977  0.9901  21.9642     12.000  12.000  12.000      7.3461   7.2575   7.3606     0.53E-12  0.30E-12  0.48E-12
    26100  2.9977  0.9998  21.9482     12.000  12.000  12.000      7.3003   7.2662   7.3817     0.29E-12  0.36E-12  0.60E-12
    26200  2.9977  0.9753  21.8961     12.000  12.000  12.000      7.3227   7.3135   7.2600     0.30E-12  0.43E-12  0.51E-12
    26300  2.9977  1.0009  22.0732     12.000  12.000  12.000      7.3291   7.3728   7.3714     0.32E-12  0.35E-12  0.41E-12
    26400  2.9977  0.9702  21.7870     12.000  12.000  12.000      7.2981   7.2397   7.2492     0.28E-12  0.45E-12  0.43E-12
    26500  2.9977  1.0029  21.9249     12.000  12.000  12.000      7.3444   7.2790   7.3015     0.31E-12  0.50E-12  0.54E-12
    26600  2.9977  1.0014  21.8664     12.000  12.000  12.000      7.2930   7.3172   7.2562     0.18E-12  0.36E-12  0.47E-12
    26700  2.9977  0.9931  21.8944     12.000  12.000  12.000      7.3022   7.3090   7.2832     0.14E-12  0.24E-12  0.48E-12
    26800  2.9977  0.9935  21.8787     12.000  12.000  12.000      7.2944   7.2903   7.2940     0.18E-12  0.14E-12  0.46E-12
    26900  2.9977  1.0009  21.9716     12.000  12.000  12.000      7.3234   7.3177   7.3305     0.17E-12  0.69E-13  0.71E-12
    27000  2.9977  1.0044  21.9458     12.000  12.000  12.000      7.3216   7.2577   7.3665     0.50E-13  0.14E-12  0.41E-12
    27100  2.9977  0.9977  21.9872     12.000  12.000  12.000      7.2861   7.3776   7.3235    -0.19E-13 -0.55E-13  0.56E-12
    27200  2.9977  0.9924  21.9661     12.000  12.000  12.000      7.3773   7.2852   7.3037     0.73E-13  0.12E-12  0.52E-12
    27300  2.9977  1.0090  21.9232     12.000  12.000  12.000      7.3309   7.2952   7.2971     0.10E-12 -0.92E-13  0.70E-12
    27400  2.9977  1.0210  22.0564     12.000  12.000  12.000      7.3019   7.3982   7.3563    -0.76E-13  0.74E-13  0.48E-12
    27500  2.9977  0.9898  21.8580     12.000  12.000  12.000      7.3524   7.2215   7.2841     0.11E-12  0.16E-12  0.44E-12
    27600  2.9977  1.0058  21.9193     12.000  12.000  12.000      7.3490   7.3061   7.2642    -0.39E-13  0.25E-13  0.46E-12
    27700  2.9977  0.9921  21.9516     12.000  12.000  12.000      7.3036   7.3543   7.2937     0.14E-13 -0.85E-13  0.59E-12
    27800  2.9977  0.9854  21.9308     12.000  12.000  12.000      7.3324   7.2702   7.3282     0.88E-13  0.15E-12  0.85E-12
    27900  2.9977  0.9842  21.8748     12.000  12.000  12.000      7.2838   7.2846   7.3064     0.20E-12  0.21E-13  0.10E-11
    28000  2.9977  1.0094  21.9508     12.000  12.000  12.000      7.2886   7.3412   7.3210    -0.93E-13 -0.84E-13  0.89E-12
    28100  2.9977  1.0057  22.0101     12.000  12.000  12.000      7.3145   7.3485   7.3470    -0.17E-12 -0.18E-12  0.91E-12
    28200  2.9977  0.9969  21.9426     12.000  12.000  12.000      7.3536   7.3271   7.2619    -0.39E-13 -0.26E-12  0.10E-11
    28300  2.9977  1.0047  21.9550     12.000  12.000  12.000      7.2675   7.3462   7.3413    -0.63E-13 -0.33E-12  0.99E-12
    28400  2.9977  0.9936  21.9436     12.000  12.000  12.000      7.2941   7.3161   7.3335    -0.26E-12 -0.35E-12  0.12E-11
    28500  2.9977  0.9957  21.9242     12.000  12.000  12.000      7.3089   7.3168   7.2985    -0.15E-12 -0.26E-12  0.11E-11
    28600  2.9977  0.9866  21.8439     12.000  12.000  12.000      7.3108   7.2433   7.2897    -0.79E-13 -0.23E-12  0.11E-11
    28700  2.9977  0.9857  21.8917     12.000  12.000  12.000      7.2257   7.2828   7.3832    -0.22E-12 -0.13E-12  0.96E-12
    28800  2.9977  0.9940  21.9234     12.000  12.000  12.000      7.2753   7.3181   7.3299    -0.28E-12 -0.13E-12  0.11E-11
    28900  2.9977  0.9986  21.9300     12.000  12.000  12.000      7.3119   7.3163   7.3018     0.16E-13 -0.20E-12  0.12E-11
    29000  2.9977  1.0016  21.9144     12.000  12.000  12.000      7.2921   7.2807   7.3417    -0.13E-12 -0.36E-12  0.91E-12
    29100  2.9977  1.0001  21.9921     12.000  12.000  12.000      7.3649   7.3753   7.2519    -0.66E-13 -0.56E-12  0.11E-11
    29200  2.9977  0.9903  21.9837     12.000  12.000  12.000      7.3605   7.3510   7.2722     0.13E-12 -0.38E-12  0.12E-11
    29300  2.9977  1.0170  21.9647     12.000  12.000  12.000      7.3705   7.3221   7.2720    -0.16E-12 -0.18E-12  0.88E-12
    29400  2.9977  1.0022  21.8923     12.000  12.000  12.000      7.2583   7.3077   7.3264     0.21E-12 -0.26E-12  0.89E-12
    29500  2.9977  1.0118  21.9580     12.000  12.000  12.000      7.3477   7.3685   7.2419     0.13E-12 -0.33E-12  0.92E-12
    29600  2.9977  0.9915  21.8203     12.000  12.000  12.000      7.2883   7.2291   7.3029     0.20E-12 -0.34E-12  0.95E-12
    29700  2.9977  1.0035  21.9694     12.000  12.000  12.000      7.3120   7.3437   7.3137     0.25E-12 -0.30E-12  0.11E-11
    29800  2.9977  1.0032  21.9780     12.000  12.000  12.000      7.3509   7.3337   7.2934     0.29E-12 -0.28E-12  0.12E-11
    29900  2.9977  0.9680  21.7896     12.000  12.000  12.000      7.2580   7.3077   7.2239    -0.18E-13 -0.41E-12  0.10E-11
    30000  2.9977  1.0204  21.9967     12.000  12.000  12.000      7.3027   7.3263   7.3677     0.32E-12 -0.35E-12  0.11E-11
    30100  2.9977  0.9948  21.9602     12.000  12.000  12.000      7.3152   7.3302   7.3148    -0.39E-13 -0.21E-12 -0.35E-13
    30200  2.9977  1.0050  21.9566     12.000  12.000  12.000      7.3567   7.3334   7.2665    -0.21E-12 -0.87E-13 -0.98E-14
    30300  2.9977  0.9940  21.9427     12.000  12.000  12.000      7.3698   7.2847   7.2881    -0.12E-12 -0.11E-13  0.73E-13
    30400  2.9977  0.9950  22.0113     12.000  12.000  12.000      7.3541   7.2930   7.3643    -0.21E-12 -0.21E-12 -0.22E-12
    30500  2.9977  1.0046  21.9359     12.000  12.000  12.000      7.3525   7.3183   7.2651    -0.20E-12 -0.15E-12  0.17E-14
    30600  2.9977  0.9879  22.0581     12.000  12.000  12.000      7.3446   7.3388   7.3748    -0.23E-12 -0.22E-12 -0.20E-12
    30700  2.9977  1.0152  21.8788     12.000  12.000  12.000      7.3257   7.2686   7.2845    -0.81E-13 -0.12E-12 -0.94E-13
    30800  2.9977  0.9983  21.9944     12.000  12.000  12.000      7.3766   7.3180   7.2999    -0.37E-13 -0.17E-12 -0.22E-12
    30900  2.9977  0.9905  21.8610     12.000  12.000  12.000      7.2647   7.3341   7.2621    -0.17E-12 -0.13E-12 -0.35E-12
    31000  2.9977  1.0045  21.9136     12.000  12.000  12.000      7.2940   7.2853   7.3344    -0.33E-13 -0.20E-12 -0.52E-12
    31100  2.9977  1.0096  22.0272     12.000  12.000  12.000      7.3519   7.3184   7.3569    -0.36E-12 -0.80E-13 -0.39E-12
    31200  2.9977  1.0005  22.0108     12.000  12.000  12.000      7.3566   7.3583   7.2960    -0.34E-12 -0.20E-12 -0.11E-12
    31300  2.9977  0.9839  21.9241     12.000  12.000  12.000      7.3427   7.3358   7.2456    -0.41E-12 -0.28E-12 -0.32E-12
    31400  2.9977  0.9908  21.9211     12.000  12.000  12.000      7.3295   7.3028   7.2889    -0.28E-12  0.19E-14 -0.30E-12
    31500  2.9977  0.9794  21.8892     12.000  12.000  12.000      7.2984   7.3295   7.2614    -0.24E-12  0.64E-14 -0.59E-12
    31600  2.9977  1.0287  22.0239     12.000  12.000  12.000      7.2973   7.3724   7.3542    -0.24E-12  0.52E-13 -0.38E-12
    31700  2.9977  0.9918  21.8684     12.000  12.000  12.000      7.3116   7.2819   7.2749    -0.50E-12  0.18E-13 -0.38E-12
    31800  2.9977  0.9803  21.8674     12.000  12.000  12.000      7.2839   7.3138   7.2697    -0.26E-12  0.26E-13 -0.50E-12
    31900  2.9977  1.0009  22.0746     12.000  12.000  12.000      7.3315   7.3706   7.3725    -0.20E-12  0.13E-12 -0.46E-12
    32000  2.9977  0.9744  21.8581     12.000  12.000  12.000      7.3135   7.2600   7.2845    -0.44E-12  0.37E-12 -0.45E-12
    32100  2.9977  0.9921  21.8743     12.000  12.000  12.000      7.3556   7.2631   7.2555    -0.17E-12  0.50E-12 -0.30E-12
    32200  2.9977  0.9782  21.7253     12.000  12.000  12.000      7.2582   7.2612   7.2059    -0.52E-12  0.40E-12 -0.40E-12
    32300  2.9977  0.9884  21.9238     12.000  12.000  12.000      7.3027   7.3117   7.3095    -0.18E-12  0.39E-12 -0.22E-12
    32400  2.9977  1.0022  21.9142     12.000  12.000  12.000      7.3574   7.2417   7.3150    -0.12E-12  0.57E-12 -0.31E-12
    32500  2.9977  0.9912  21.8514     12.000  12.000  12.000      7.2679   7.3057   7.2779    -0.13E-12  0.45E-12 -0.91E-13
    32600  2.9977  1.0047  21.9317     12.000  12.000  12.000      7.3237   7.3150   7.2929    -0.21E-12  0.73E-12 -0.23E-12
    32700  2.9977  1.0108  21.9454     12.000  12.000  12.000      7.4089   7.2804   7.2562    -0.32E-12  0.51E-12 -0.34E-13
    32800  2.9977  1.0145  22.0497     12.000  12.000  12.000      7.3542   7.3260   7.3695    -0.46E-12  0.64E-12 -0.78E-13
    32900  2.9977  1.0010  21.8507     12.000  12.000  12.000      7.2673   7.3014   7.2820    -0.19E-12  0.71E-12 -0.85E-13
    33000  2.9977  0.9963  21.9272     12.000  12.000  12.000      7.3235   7.2972   7.3065    -0.33E-12  0.66E-12 -0.80E-13
    33100  2.9977  0.9807  21.8453     12.000  12.000  12.000      7.2999   7.2764   7.2690    -0.25E-12  0.88E-12  0.12E-12
    33200  2.9977  0.9948  21.9041     12.000  12.000  12.000      7.2877   7.2845   7.3319    -0.30E-12  0.73E-12  0.44E-13
    33300  2.9977  0.9957  21.9638     12.000  12.000  12.000      7.3053   7.3407   7.3178    -0.64E-12  0.55E-12  0.15E-12
    33400  2.9977  1.0287  22.0897     12.000  12.000  12.000      7.3450   7.3745   7.3701    -0.43E-12  0.62E-12  0.14E-12
    33500  2.9977  0.9961  21.9863     12.000  12.000  12.000      7.2898   7.3268   7.3697    -0.81E-12  0.44E-12  0.22E-12
    33600  2.9977  0.9926  21.8875     12.000  12.000  12.000      7.2349   7.3329   7.3196    -0.93E-12  0.51E-12  0.32E-12
    33700  2.9977  0.9981  22.0223     12.000  12.000  12.000      7.3173   7.3472   7.3579    -0.11E-11  0.41E-12  0.39E-13
    33800  2.9977  0.9897  21.9319     12.000  12.000  12.000      7.2802   7.3723   7.2793    -0.10E-11  0.63E-12  0.20E-12
    33900  2.9977  0.9764  21.8351     12.000  12.000  12.000      7.2690   7.2860   7.2801    -0.98E-12  0.81E-12  0.42E-12
    34000  2.9977  1.0039  21.9529     12.000  12.000  12.000      7.3287   7.2936   7.3306    -0.14E-11  0.69E-12  0.36E-12
    34100  2.9977  1.0064  22.0902     12.000  12.000  12.000      7.3890   7.3466   7.3546    -0.13E-11  0.82E-12  0.60E-13
    34200  2.9977  0.9882  21.8638     12.000  12.000  12.000      7.3339   7.2393   7.2906    -0.10E-11  0.83E-12  0.12E-12
    34300  2.9977  0.9969  21.9036     12.000  12.000  12.000      7.2855   7.3371   7.2809    -0.10E-11  0.79E-12 -0.16E-12
    34400  2.9977  0.9834  21.9004     12.000  12.000  12.000      7.3110   7.2752   7.3142    -0.96E-12  0.51E-12 -0.13E-12
    34500  2.9977  1.0041  22.0145     12.000  12.000  12.000      7.3395   7.3026   7.3724    -0.11E-11  0.84E-12 -0.13E-12
    34600  2.9977  0.9924  21.9849     12.000  12.000  12.000      7.3604   7.2686   7.3558    -0.99E-12  0.82E-12  0.36E-13
    34700  2.9977  0.9961  21.9292     12.000  12.000  12.000      7.2974   7.3019   7.3299    -0.82E-12  0.93E-12  0.32E-12
    34800  2.9977  1.0098  22.0318     12.000  12.000  12.000      7.3365   7.3509   7.3445    -0.78E-12  0.98E-12  0.20E-12
    34900  2.9977  1.0043  21.9740     12.000  12.000  12.000      7.2991   7.3186   7.3563    -0.98E-12  0.79E-12  0.19E-12
    35000  2.9977  0.9928  22.0201     12.000  12.000  12.000      7.3327   7.3418   7.3456    -0.94E-12  0.85E-12 -0.18E-13
    35100  2.9977  0.9849  21.9747     12.000  12.000  12.000      7.2607   7.3321   7.3820     0.22E-12 -0.24E-13  0.14E-13
    35200  2.9977  1.0002  21.9291     12.000  12.000  12.000      7.2919   7.3241   7.3132     0.91E-13 -0.14E-12  0.11E-13
    35300  2.9977  1.0017  21.9136     12.000  12.000  12.000      7.3490   7.2715   7.2931    -0.13E-12 -0.15E-12  0.37E-13
    35400  2.9977  0.9829  21.8683     12.000  12.000  12.000      7.3064   7.2605   7.3015    -0.17E-12 -0.62E-13  0.27E-13
    35500  2.9977  0.9996  21.9281     12.000  12.000  12.000      7.3094   7.2911   7.3276    -0.52E-13 -0.29E-12  0.29E-13
    35600  2.9977  0.9885  21.8876     12.000  12.000  12.000      7.3075   7.3159   7.2642    -0.24E-13 -0.45E-12 -0.41E-13
    35700  2.9977  1.0063  21.9513     12.000  12.000  12.000      7.2892   7.3009   7.3611    -0.30E-13 -0.31E-12 -0.21E-12
    35800  2.9977  0.9867  21.8849     12.000  12.000  12.000      7.3321   7.2583   7.2945    -0.17E-13 -0.18E-12  0.54E-14
    35900  2.9977  0.9739  21.8262     12.000  12.000  12.000      7.3033   7.2283   7.2946     0.42E-14 -0.37E-12 -0.12E-12
    36000  2.9977  0.9949  22.0131     12.000  12.000  12.000      7.3600   7.3419   7.3113     0.59E-13 -0.79E-13 -0.43E-13
    36100  2.9977  0.9936  21.9194     12.000  12.000  12.000      7.3303   7.3091   7.2800    -0.41E-13 -0.29E-12 -0.18E-12
    36200  2.9977  1.0121  22.0191     12.000  12.000  12.000      7.3225   7.3575   7.3391     0.70E-13 -0.35E-12  0.34E-13
    36300  2.9977  1.0034  21.9817     12.000  12.000  12.000      7.3286   7.2845   7.3686    -0.26E-13 -0.35E-12  0.81E-13
    36400  2.9977  1.0072  21.9241     12.000  12.000  12.000      7.2664   7.2861   7.3716    -0.12E-12 -0.44E-12 -0.24E-12
    36500  2.9977  0.9783  21.9750     12.000  12.000  12.000      7.3375   7.3347   7.3028     0.98E-13 -0.40E-12  0.25E-12
    36600  2.9977  0.9980  21.8704     12.000  12.000  12.000      7.2983   7.2897   7.2823     0.18E-12 -0.32E-12  0.50E-13
    36700  2.9977  1.0130  21.9098     12.000  12.000  12.000      7.3330   7.2974   7.2795     0.43E-12 -0.47E-12  0.49E-13
    36800  2.9977  0.9815  21.8645     12.000  12.000  12.000      7.3307   7.2728   7.2610     0.35E-12 -0.56E-12  0.61E-13
    36900  2.9977  0.9831  21.8686     12.000  12.000  12.000      7.2903   7.3366   7.2417     0.30E-12 -0.55E-12  0.20E-12
    37000  2.9977  1.0040  22.0261     12.000  12.000  12.000      7.3332   7.3601   7.3328     0.28E-12 -0.56E-12 -0.71E-13
    37100  2.9977  1.0011  22.0144     12.000  12.000  12.000      7.3264   7.3428   7.3452     0.12E-12 -0.45E-12  0.40E-12
    37200  2.9977  0.9769  21.8211     12.000  12.000  12.000      7.2664   7.2171   7.3376    -0.56E-13 -0.29E-12  0.27E-12
    37300  2.9977  1.0075  21.9073     12.000  12.000  12.000      7.3055   7.3150   7.2868     0.56E-13 -0.31E-12  0.37E-12
    37400  2.9977  0.9957  21.9400     12.000  12.000  12.000      7.3686   7.2776   7.2938     0.18E-12 -0.33E-12  0.15E-12
    37500  2.9977  1.0017  21.9983     12.000  12.000  12.000      7.2945   7.3583   7.3455     0.36E-12 -0.39E-12  0.13E-12
    37600  2.9977  1.0147  21.9887     12.000  12.000  12.000      7.3439   7.3538   7.2910     0.27E-12 -0.28E-12  0.57E-13
    37700  2.9977  1.0115  22.0107     12.000  12.000  12.000      7.3393   7.2903   7.3810     0.14E-12 -0.30E-12  0.91E-13
    37800  2.9977  0.9857  21.9114     12.000  12.000  12.000      7.3525   7.2849   7.2741     0.56E-12 -0.80E-13  0.19E-12
    37900  2.9977  0.9945  21.9678     12.000  12.000  12.000      7.3186   7.3211   7.3281     0.52E-12 -0.16E-12  0.15E-12
    38000  2.9977  0.9969  21.9354     12.000  12.000  12.000      7.3272   7.2613   7.3468     0.36E-12 -0.46E-13  0.39E-12
    38100  2.9977  1.0078  22.0640     12.000  12.000  12.000      7.3954   7.3748   7.2937     0.41E-12 -0.24E-13  0.29E-12
    38200  2.9977  0.9912  21.9585     12.000  12.000  12.000      7.2800   7.3308   7.3477     0.23E-12 -0.72E-13  0.14E-12
    38300  2.9977  0.9928  22.0434     12.000  12.000  12.000      7.3519   7.3342   7.3573     0.21E-12 -0.25E-12  0.33E-12
    38400  2.9977  0.9879  21.9826     12.000  12.000  12.000      7.2956   7.3228   7.3643     0.42E-12 -0.44E-12  0.48E-12
    38500  2.9977  0.9992  21.9598     12.000  12.000  12.000      7.3164   7.3460   7.2974     0.46E-12 -0.98E-13  0.41E-12
    38600  2.9977  0.9842  21.8134     12.000  12.000  12.000      7.2374   7.2960   7.2801     0.40E-12 -0.16E-12  0.31E-12
    38700  2.9977  1.0025  21.9224     12.000  12.000  12.000      7.2921   7.3324   7.2979     0.41E-12  0.11E-12  0.40E-12
    38800  2.9977  0.9837  21.8557     12.000  12.000  12.000      7.2942   7.2922   7.2693     0.36E-13  0.15E-12  0.51E-12
    38900  2.9977  1.0111  21.9680     12.000  12.000  12.000      7.3379   7.2825   7.3475     0.40E-12  0.51E-13  0.63E-12
    39000  2.9977  0.9939  21.9185     12.000  12.000  12.000      7.3251   7.2686   7.3247     0.19E-12  0.22E-12  0.54E-12
    39100  2.9977  0.9842  21.9526     12.000  12.000  12.000      7.3186   7.3248   7.3091     0.36E-12  0.31E-13  0.52E-12
    39200  2.9977  1.0074  21.9945     12.000  12.000  12.000      7.3084   7.3311   7.3550     0.16E-12  0.89E-13  0.35E-12
    39300  2.9977  0.9965  22.0215     12.000  12.000  12.000      7.3346   7.3328   7.3541     0.30E-12  0.34E-12  0.60E-12
    39400  2.9977  0.9880  21.8563     12.000  12.000  12.000      7.2571   7.3255   7.2737    -0.82E-14  0.12E-12  0.75E-12
    39500  2.9977  0.9928  21.8929     12.000  12.000  12.000      7.2485   7.2967   7.3476    -0.36E-12  0.28E-12  0.67E-12
    39600  2.9977  1.0036  21.9252     12.000  12.000  12.000      7.3238   7.2937   7.3078     0.17E-12  0.28E-12  0.10E-11
    39700  2.9977  0.9997  21.9501     12.000  12.000  12.000      7.3142   7.3205   7.3155     0.30E-12  0.13E-12  0.11E-11
    39800  2.9977  0.9975  21.9119     12.000  12.000  12.000      7.3073   7.2645   7.3401     0.28E-12  0.15E-12  0.87E-12
    39900  2.9977  1.0154  21.9518     12.000  12.000  12.000      7.3156   7.3093   7.3270     0.28E-12  0.20E-12  0.10E-11
    40000  2.9977  1.0142  21.9447     12.000  12.000  12.000      7.2941   7.3159   7.3347     0.48E-12  0.17E-12  0.11E-11
    40100  2.9977  1.0242  22.0498     12.000  12.000  12.000      7.3278   7.3870   7.3350     0.32E-13  0.18E-12  0.23E-13
    40200  2.9977  1.0038  21.8421     12.000  12.000  12.000      7.2371   7.2922   7.3128     0.36E-13  0.90E-13  0.42E-13
    40300  2.9977  0.9821  21.8468     12.000  12.000  12.000      7.2767   7.2900   7.2800    -0.88E-13  0.31E-12  0.13E-12
    40400  2.9977  0.9990  21.9694     12.000  12.000  12.000      7.3675   7.2938   7.3080    -0.29E-12 -0.12E-12  0.73E-13
    40500  2.9977  1.0050  22.0329     12.000  12.000  12.000      7.3748   7.3193   7.3388    -0.81E-14  0.99E-13  0.36E-12
    40600  2.9977  0.9803  21.8141     12.000  12.000  12.000      7.2200   7.3180   7.2761    -0.13E-12  0.42E-13  0.26E-12
