   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    20300  2.9977  1.0020  21.9202     12.000  12.000  12.000      7.3237   7.2898   7.3067     0.32E-12 -0.22E-12  0.70E-13
    20400  2.9977  1.0039  21.9644     12.000  12.000  12.000      7.3165   7.2921   7.3558     0.27E-12 -0.10E-12  0.87E-13
    20500  2.9977  0.9942  21.9373     12.000  12.000  12.000      7.3386   7.2993   7.2994     0.37E-12 -0.78E-15  0.25E-12
    20600  2.9977  1.0068  22.0808     12.000  12.000  12.000      7.3351   7.3873   7.3584     0.41E-12 -0.33E-12  0.28E-12
    20700  2.9977  0.9986  22.0283     12.000  12.000  12.000      7.3434   7.3320   7.3529     0.33E-12 -0.28E-12  0.27E-12
    20800  2.9977  1.0082  21.8854     12.000  12.000  12.000      7.2743   7.3248   7.2862     0.23E-12 -0.17E-12  0.26E-12
    20900  2.9977  1.0015  21.9602     12.000  12.000  12.000      7.3530   7.3185   7.2887    -0.24E-13 -0.34E-12  0.37E-12
    21000  2.9977  0.9800  21.8450     12.000  12.000  12.000      7.2505   7.3217   7.2728     0.22E-12 -0.78E-13  0.64E-12
    21100  2.9977  0.9932  21.9491     12.000  12.000  12.000      7.2845   7.3446   7.3200     0.40E-12 -0.75E-13  0.58E-12
    21200  2.9977  0.9901  21.9098     12.000  12.000  12.000      7.3048   7.2884   7.3167     0.22E-12 -0.82E-13  0.69E-12
    21300  2.9977  0.9983  22.0119     12.000  12.000  12.000      7.2883   7.3663   7.3573     0.24E-12 -0.36E-12  0.48E-12
    21400  2.9977  0.9914  21.9622     12.000  12.000  12.000      7.3448   7.2898   7.3276     0.42E-12 -0.49E-12  0.49E-12
    21500  2.9977  0.9952  21.9026     12.000  12.000  12.000      7.2908   7.3191   7.2927     0.51E-12 -0.42E-12  0.62E-12
    21600  2.9977  0.9907  21.9298     12.000  12.000  12.000      7.3038   7.3309   7.2952     0.40E-12 -0.60E-12  0.59E-12
    21700  2.9977  0.9943  21.9189     12.000  12.000  12.000      7.2866   7.3258   7.3065     0.63E-12 -0.79E-12  0.52E-12
    21800  2.9977  1.0116  21.9819     12.000  12.000  12.000      7.2972   7.3598   7.3248     0.33E-12 -0.77E-12  0.82E-12
    21900  2.9977  0.9887  21.9073     12.000  12.000  12.000      7.3180   7.2991   7.2902     0.50E-12 -0.76E-12  0.71E-12
    22000  2.9977  0.9713  21.8057     12.000  12.000  12.000      7.2825   7.2356   7.2876     0.62E-12 -0.61E-12  0.10E-11
    22100  2.9977  1.0068  21.9931     12.000  12.000  12.000      7.3468   7.3401   7.3063     0.75E-12 -0.54E-12  0.69E-12
    22200  2.9977  1.0002  21.9329     12.000  12.000  12.000      7.2943   7.3346   7.3041     0.52E-12 -0.62E-12  0.66E-12
    22300  2.9977  0.9916  21.8993     12.000  12.000  12.000      7.3146   7.2814   7.3033     0.56E-12 -0.52E-12  0.53E-12
    22400  2.9977  0.9915  21.9826     12.000  12.000  12.000      7.3674   7.2731   7.3421     0.45E-12 -0.54E-12  0.56E-12
    22500  2.9977  1.0153  22.0281     12.000  12.000  12.000      7.3601   7.3721   7.2958     0.61E-12 -0.78E-12  0.29E-12
    22600  2.9977  0.9883  21.9181     12.000  12.000  12.000      7.2922   7.3268   7.2991     0.50E-12 -0.90E-12  0.32E-12
    22700  2.9977  1.0081  22.0266     12.000  12.000  12.000      7.3630   7.3042   7.3594     0.45E-12 -0.86E-12  0.17E-12
    22800  2.9977  1.0098  21.8926     12.000  12.000  12.000      7.3095   7.2855   7.2975     0.70E-12 -0.57E-12  0.23E-12
    22900  2.9977  1.0144  21.9903     12.000  12.000  12.000      7.3223   7.3019   7.3661     0.59E-12 -0.61E-12  0.73E-13
    23000  2.9977  1.0027  22.0385     12.000  12.000  12.000      7.3180   7.3895   7.3310     0.62E-12 -0.61E-12  0.83E-13
    23100  2.9977  0.9968  21.9539     12.000  12.000  12.000      7.3327   7.3174   7.3038     0.72E-12 -0.54E-12  0.12E-12
    23200  2.9977  1.0127  22.0749     12.000  12.000  12.000      7.3802   7.3532   7.3415     0.65E-12 -0.39E-12 -0.11E-12
    23300  2.9977  0.9941  21.9952     12.000  12.000  12.000      7.2782   7.3323   7.3847     0.34E-12 -0.36E-12  0.22E-13
    23400  2.9977  0.9986  22.0113     12.000  12.000  12.000      7.3070   7.3434   7.3609     0.52E-12 -0.37E-12  0.33E-13
    23500  2.9977  0.9858  21.9807     12.000  12.000  12.000      7.3186   7.3050   7.3572     0.79E-12 -0.19E-12  0.13E-12
    23600  2.9977  1.0066  22.0763     12.000  12.000  12.000      7.3877   7.2986   7.3900     0.69E-12 -0.26E-12  0.91E-13
    23700  2.9977  1.0057  22.0482     12.000  12.000  12.000      7.3905   7.3348   7.3229     0.63E-12 -0.13E-12 -0.44E-13
    23800  2.9977  0.9886  21.8668     12.000  12.000  12.000      7.2878   7.2782   7.3009     0.47E-12 -0.92E-13 -0.12E-12
    23900  2.9977  0.9994  21.9492     12.000  12.000  12.000      7.3323   7.2961   7.3209     0.65E-12 -0.13E-12  0.83E-13
    24000  2.9977  1.0006  21.9834     12.000  12.000  12.000      7.3617   7.2916   7.3301     0.40E-12 -0.23E-12  0.59E-14
    24100  2.9977  1.0116  21.9722     12.000  12.000  12.000      7.3349   7.3182   7.3191     0.54E-12 -0.16E-12  0.12E-12
    24200  2.9977  1.0073  22.0277     12.000  12.000  12.000      7.4028   7.3590   7.2659     0.39E-12 -0.72E-13 -0.62E-13
    24300  2.9977  0.9877  21.8576     12.000  12.000  12.000      7.2884   7.3323   7.2369     0.38E-12 -0.16E-12 -0.13E-13
    24400  2.9977  1.0046  22.0297     12.000  12.000  12.000      7.3670   7.3274   7.3353     0.32E-12 -0.14E-12  0.60E-13
    24500  2.9977  0.9903  21.9618     12.000  12.000  12.000      7.3396   7.2947   7.3275     0.25E-12 -0.16E-12  0.24E-12
    24600  2.9977  0.9842  21.9410     12.000  12.000  12.000      7.3203   7.3006   7.3200     0.37E-12 -0.13E-12  0.16E-12
    24700  2.9977  1.0098  22.0016     12.000  12.000  12.000      7.4020   7.3093   7.2903     0.38E-12 -0.87E-13  0.22E-12
    24800  2.9977  0.9820  21.8269     12.000  12.000  12.000      7.2285   7.3024   7.2959     0.49E-12 -0.84E-13  0.34E-13
    24900  2.9977  0.9992  21.9119     12.000  12.000  12.000      7.2540   7.3041   7.3537     0.38E-12  0.75E-13  0.13E-12
    25000  2.9977  1.0105  22.0051     12.000  12.000  12.000      7.3341   7.3645   7.3066     0.52E-12  0.13E-12 -0.19E-13
    25100  2.9977  1.0096  21.9552     12.000  12.000  12.000      7.2892   7.3199   7.3461    -0.28E-12  0.16E-12 -0.11E-12
    25200  2.9977  0.9998  21.9447     12.000  12.000  12.000      7.3357   7.2961   7.3129    -0.10E-12  0.14E-12 -0.31E-12
    25300  2.9977  0.9805  22.0329     12.000  12.000  12.000      7.3390   7.3568   7.3371    -0.48E-13  0.13E-12 -0.22E-12
    25400  2.9977  0.9956  21.9564     12.000  12.000  12.000      7.2940   7.3195   7.3429    -0.27E-12  0.19E-12 -0.22E-12
    25500  2.9977  0.9724  21.8917     12.000  12.000  12.000      7.2750   7.2738   7.3428    -0.15E-12  0.13E-12 -0.28E-12
    25600  2.9977  1.0088  22.0420     12.000  12.000  12.000      7.3083   7.4014   7.3323     0.60E-14 -0.35E-12 -0.17E-12
    25700  2.9977  0.9980  21.9347     12.000  12.000  12.000      7.3431   7.2915   7.3002     0.12E-13 -0.75E-13  0.82E-13
    25800  2.9977  0.9932  21.8143     12.000  12.000  12.000      7.3333   7.2346   7.2465    -0.13E-13 -0.30E-12 -0.19E-12
    25900  2.9977  1.0133  21.9217     12.000  12.000  12.000      7.2216   7.3666   7.3335     0.29E-13 -0.92E-13 -0.17E-12
    26000  2.9977  1.0182  21.9870     12.000  12.000  12.000      7.3561   7.2909   7.3400    -0.22E-12  0.21E-12 -0.18E-12
    26100  2.9977  0.9733  21.8349     12.000  12.000  12.000      7.2680   7.2718   7.2951    -0.24E-12 -0.15E-12 -0.91E-13
    26200  2.9977  1.0035  21.9015     12.000  12.000  12.000      7.2965   7.2766   7.3284    -0.20E-12 -0.25E-12 -0.12E-12
    26300  2.9977  1.0046  21.8591     12.000  12.000  12.000      7.2393   7.2605   7.3592    -0.12E-12 -0.25E-12 -0.55E-13
    26400  2.9977  0.9942  21.8681     12.000  12.000  12.000      7.2918   7.3188   7.2575    -0.15E-12 -0.38E-12 -0.11E-12
    26500  2.9977  0.9919  21.9862     12.000  12.000  12.000      7.3502   7.3086   7.3274    -0.17E-12 -0.26E-12  0.56E-13
    26600  2.9977  0.9888  21.8825     12.000  12.000  12.000      7.2919   7.3132   7.2774    -0.44E-12 -0.33E-12 -0.17E-12
    26700  2.9977  0.9965  21.9913     12.000  12.000  12.000      7.2779   7.3859   7.3276    -0.59E-12 -0.54E-12 -0.33E-12
    26800  2.9977  0.9947  21.9838     12.000  12.000  12.000      7.3339   7.2625   7.3874    -0.44E-12 -0.64E-12 -0.15E-12
    26900  2.9977  0.9839  22.0081     12.000  12.000  12.000      7.3106   7.3088   7.3887    -0.61E-12 -0.65E-12 -0.79E-13
    27000  2.9977  0.9833  21.8584     12.000  12.000  12.000      7.3170   7.2730   7.2683    -0.82E-12 -0.60E-12 -0.52E-14
    27100  2.9977  1.0056  21.9966     12.000  12.000  12.000      7.3374   7.3181   7.3410    -0.62E-12 -0.62E-12 -0.67E-13
    27200  2.9977  1.0119  21.9959     12.000  12.000  12.000      7.2777   7.3735   7.3447    -0.63E-12 -0.58E-12 -0.93E-13
    27300  2.9977  0.9924  21.9120     12.000  12.000  12.000      7.2911   7.3560   7.2648    -0.61E-12 -0.75E-12 -0.26E-12
    27400  2.9977  0.9905  21.9637     12.000  12.000  12.000      7.3374   7.2884   7.3379    -0.61E-12 -0.55E-12 -0.64E-13
    27500  2.9977  0.9885  21.9658     12.000  12.000  12.000      7.3204   7.3593   7.2861    -0.38E-12 -0.51E-12 -0.21E-12
    27600  2.9977  0.9884  21.7611     12.000  12.000  12.000      7.2383   7.2651   7.2577    -0.48E-12 -0.17E-12 -0.74E-13
    27700  2.9977  1.0026  21.8904     12.000  12.000  12.000      7.2919   7.2976   7.3009    -0.77E-12 -0.48E-12 -0.14E-12
    27800  2.9977  0.9963  22.0022     12.000  12.000  12.000      7.2982   7.3757   7.3283    -0.85E-12 -0.49E-12 -0.29E-12
    27900  2.9977  0.9951  21.9192     12.000  12.000  12.000      7.2842   7.3018   7.3332    -0.73E-12 -0.61E-12 -0.32E-12
    28000  2.9977  1.0005  21.9685     12.000  12.000  12.000      7.2958   7.3395   7.3332    -0.73E-12 -0.56E-12 -0.24E-12
    28100  2.9977  1.0041  21.9153     12.000  12.000  12.000      7.3142   7.3173   7.2839    -0.69E-12 -0.69E-12 -0.24E-12
    28200  2.9977  1.0045  22.0140     12.000  12.000  12.000      7.3533   7.3312   7.3295    -0.34E-12 -0.70E-12 -0.24E-12
    28300  2.9977  0.9997  21.9861     12.000  12.000  12.000      7.2862   7.3565   7.3434    -0.60E-12 -0.65E-12 -0.15E-12
    28400  2.9977  0.9960  21.9118     12.000  12.000  12.000      7.3122   7.3246   7.2750    -0.60E-12 -0.64E-12 -0.12E-12
    28500  2.9977  1.0111  22.0236     12.000  12.000  12.000      7.3571   7.3183   7.3482    -0.41E-12 -0.82E-12 -0.23E-12
    28600  2.9977  0.9929  21.9715     12.000  12.000  12.000      7.3227   7.2935   7.3553    -0.43E-12 -0.72E-12 -0.32E-12
    28700  2.9977  1.0104  21.9301     12.000  12.000  12.000      7.3149   7.2996   7.3156    -0.40E-12 -0.47E-12 -0.27E-12
    28800  2.9977  0.9823  21.8705     12.000  12.000  12.000      7.2489   7.3094   7.3123    -0.74E-12 -0.49E-12 -0.26E-12
    28900  2.9977  0.9912  21.8896     12.000  12.000  12.000      7.3328   7.2529   7.3039    -0.72E-12 -0.77E-12 -0.28E-12
    29000  2.9977  1.0005  21.9693     12.000  12.000  12.000      7.2762   7.3711   7.3220    -0.74E-12 -0.74E-12 -0.40E-12
    29100  2.9977  1.0106  22.0103     12.000  12.000  12.000      7.3500   7.3186   7.3417    -0.62E-12 -0.48E-12 -0.16E-12
    29200  2.9977  1.0105  21.9791     12.000  12.000  12.000      7.3217   7.3597   7.2977    -0.71E-12 -0.84E-12 -0.37E-12
    29300  2.9977  1.0194  22.0706     12.000  12.000  12.000      7.3279   7.3512   7.3915    -0.75E-12 -0.85E-12 -0.35E-12
    29400  2.9977  0.9938  22.0634     12.000  12.000  12.000      7.3510   7.3382   7.3742    -0.66E-12 -0.94E-12 -0.50E-12
    29500  2.9977  0.9974  22.0047     12.000  12.000  12.000      7.3359   7.3509   7.3180    -0.75E-12 -0.69E-12 -0.44E-12
    29600  2.9977  0.9856  21.9740     12.000  12.000  12.000      7.3412   7.2858   7.3470    -0.86E-12 -0.57E-12 -0.56E-12
    29700  2.9977  1.0032  21.9678     12.000  12.000  12.000      7.3028   7.3822   7.2828    -0.62E-12 -0.59E-12 -0.41E-12
    29800  2.9977  1.0143  21.9876     12.000  12.000  12.000      7.3229   7.3349   7.3298    -0.70E-12 -0.39E-12 -0.30E-12
    29900  2.9977  0.9871  21.9816     12.000  12.000  12.000      7.3381   7.3275   7.3159    -0.75E-12 -0.54E-12 -0.23E-12
    30000  2.9977  0.9792  21.9074     12.000  12.000  12.000      7.3308   7.3201   7.2565    -0.72E-12 -0.65E-12 -0.25E-12
    30100  2.9977  1.0041  22.0222     12.000  12.000  12.000      7.3208   7.3637   7.3377     0.17E-12  0.23E-12 -0.32E-12
    30200  2.9977  0.9907  21.9837     12.000  12.000  12.000      7.3319   7.3147   7.3371     0.55E-13  0.96E-13  0.55E-13
    30300  2.9977  0.9909  21.9566     12.000  12.000  12.000      7.3236   7.3456   7.2873    -0.27E-12  0.27E-12 -0.14E-12
    30400  2.9977  0.9920  21.8471     12.000  12.000  12.000      7.2693   7.3425   7.2353    -0.20E-12  0.37E-12 -0.20E-12
    30500  2.9977  0.9930  21.9007     12.000  12.000  12.000      7.2486   7.3109   7.3411    -0.21E-12  0.46E-12  0.34E-13
    30600  2.9977  0.9820  21.8910     12.000  12.000  12.000      7.3217   7.2694   7.2999    -0.22E-12  0.42E-12 -0.16E-12
    30700  2.9977  1.0143  22.0371     12.000  12.000  12.000      7.3083   7.4183   7.3105    -0.51E-13  0.44E-12 -0.72E-13
    30800  2.9977  0.9913  21.7778     12.000  12.000  12.000      7.2502   7.2892   7.2384    -0.57E-13  0.69E-12 -0.26E-12
    30900  2.9977  0.9894  21.8936     12.000  12.000  12.000      7.2694   7.2650   7.3592    -0.29E-13  0.64E-12 -0.33E-12
    31000  2.9977  0.9923  21.8621     12.000  12.000  12.000      7.2815   7.2870   7.2936    -0.86E-13  0.59E-12 -0.24E-12
    31100  2.9977  1.0058  21.9427     12.000  12.000  12.000      7.3142   7.2924   7.3362    -0.15E-12  0.67E-12 -0.22E-12
    31200  2.9977  0.9836  21.8993     12.000  12.000  12.000      7.3173   7.3056   7.2765    -0.16E-12  0.50E-12 -0.29E-12
    31300  2.9977  0.9885  21.8860     12.000  12.000  12.000      7.2499   7.2893   7.3467    -0.31E-12  0.64E-12 -0.26E-12
    31400  2.9977  1.0070  21.9397     12.000  12.000  12.000      7.2876   7.2970   7.3550    -0.28E-12  0.56E-12 -0.16E-12
    31500  2.9977  1.0054  21.9392     12.000  12.000  12.000      7.3300   7.3465   7.2626    -0.44E-12  0.36E-12 -0.91E-13
    31600  2.9977  0.9997  21.9743     12.000  12.000  12.000      7.3324   7.3159   7.3261    -0.11E-12  0.38E-12 -0.21E-12
    31700  2.9977  0.9905  21.8862     12.000  12.000  12.000      7.3249   7.2650   7.2963    -0.18E-12  0.61E-12 -0.33E-12
    31800  2.9977  0.9861  21.9597     12.000  12.000  12.000      7.3377   7.3158   7.3063    -0.31E-12  0.69E-12 -0.27E-12
    31900  2.9977  0.9954  21.8687     12.000  12.000  12.000      7.2578   7.3132   7.2977    -0.42E-12  0.71E-12 -0.19E-12
    32000  2.9977  1.0051  21.9430     12.000  12.000  12.000      7.3077   7.2935   7.3418    -0.24E-12  0.67E-12 -0.26E-12
    32100  2.9977  0.9907  21.8933     12.000  12.000  12.000      7.2820   7.3129   7.2984    -0.40E-12  0.67E-12 -0.29E-12
    32200  2.9977  0.9950  21.9115     12.000  12.000  12.000      7.3214   7.3175   7.2726    -0.98E-13  0.45E-12 -0.38E-12
    32300  2.9977  1.0072  21.9963     12.000  12.000  12.000      7.2829   7.3916   7.3218    -0.13E-12  0.44E-12 -0.56E-12
    32400  2.9977  0.9762  21.9262     12.000  12.000  12.000      7.3188   7.2731   7.3342    -0.15E-12  0.37E-12 -0.60E-12
    32500  2.9977  1.0124  21.9707     12.000  12.000  12.000      7.3336   7.3099   7.3273    -0.93E-13  0.19E-12 -0.65E-12
    32600  2.9977  0.9922  21.9135     12.000  12.000  12.000      7.3279   7.2558   7.3298    -0.15E-12  0.44E-12 -0.60E-12
    32700  2.9977  1.0025  21.9780     12.000  12.000  12.000      7.3609   7.2980   7.3191    -0.15E-12  0.18E-12 -0.52E-12
    32800  2.9977  1.0028  21.8862     12.000  12.000  12.000      7.3148   7.2433   7.3280    -0.12E-12  0.34E-12 -0.51E-12
    32900  2.9977  1.0090  21.9993     12.000  12.000  12.000      7.2942   7.3210   7.3840    -0.70E-13  0.32E-12 -0.27E-12
    33000  2.9977  0.9893  22.0070     12.000  12.000  12.000      7.3227   7.3040   7.3804    -0.15E-12  0.33E-12 -0.43E-12
    33100  2.9977  0.9928  21.9302     12.000  12.000  12.000      7.2937   7.3322   7.3043    -0.23E-12  0.41E-12 -0.45E-12
    33200  2.9977  0.9989  21.9148     12.000  12.000  12.000      7.3600   7.2853   7.2695    -0.63E-13  0.25E-12 -0.62E-12
    33300  2.9977  1.0186  22.0426     12.000  12.000  12.000      7.3869   7.3894   7.2663    -0.15E-12  0.45E-12 -0.48E-12
    33400  2.9977  0.9888  21.9716     12.000  12.000  12.000      7.3081   7.3561   7.3074     0.98E-13  0.46E-12 -0.60E-12
    33500  2.9977  0.9979  22.0091     12.000  12.000  12.000      7.2932   7.3719   7.3439    -0.14E-12  0.42E-12 -0.49E-12
    33600  2.9977  1.0059  21.9761     12.000  12.000  12.000      7.3536   7.2880   7.3345    -0.96E-13  0.59E-12 -0.27E-12
    33700  2.9977  0.9960  21.9173     12.000  12.000  12.000      7.3050   7.2768   7.3356     0.12E-12  0.32E-12 -0.35E-12
    33800  2.9977  0.9975  21.8824     12.000  12.000  12.000      7.3148   7.2007   7.3669     0.95E-13  0.27E-12 -0.45E-12
    33900  2.9977  0.9992  21.8664     12.000  12.000  12.000      7.3130   7.2848   7.2686     0.23E-12  0.41E-12 -0.31E-12
    34000  2.9977  1.0205  22.0191     12.000  12.000  12.000      7.3380   7.3625   7.3186     0.15E-12  0.56E-12 -0.30E-12
    34100  2.9977  1.0101  21.9820     12.000  12.000  12.000      7.3553   7.3552   7.2715     0.21E-12  0.57E-12 -0.51E-12
    34200  2.9977  0.9919  21.9063     12.000  12.000  12.000      7.2714   7.3173   7.3176     0.18E-12  0.59E-12 -0.38E-12
    34300  2.9977  0.9907  21.9508     12.000  12.000  12.000      7.3099   7.3316   7.3093     0.37E-13  0.68E-12 -0.35E-12
    34400  2.9977  0.9933  21.9640     12.000  12.000  12.000      7.3625   7.2880   7.3135     0.14E-12  0.66E-12 -0.33E-12
    34500  2.9977  0.9711  21.9276     12.000  12.000  12.000      7.3412   7.3034   7.2831     0.21E-12  0.59E-12 -0.45E-12
    34600  2.9977  0.9946  21.9429     12.000  12.000  12.000      7.3330   7.2542   7.3556     0.31E-12  0.82E-12 -0.51E-12
    34700  2.9977  1.0162  21.9057     12.000  12.000  12.000      7.2924   7.2663   7.3470     0.42E-12  0.72E-12 -0.52E-12
    34800  2.9977  1.0045  21.9506     12.000  12.000  12.000      7.2577   7.3705   7.3225     0.56E-12  0.77E-12 -0.25E-12
    34900  2.9977  0.9915  21.9202     12.000  12.000  12.000      7.2925   7.3397   7.2880     0.74E-12  0.92E-12 -0.34E-12
    35000  2.9977  0.9925  21.9127     12.000  12.000  12.000      7.3039   7.3203   7.2885     0.59E-12  0.82E-12 -0.26E-12
    35100  2.9977  1.0040  21.9861     12.000  12.000  12.000      7.3631   7.2915   7.3315     0.44E-13 -0.73E-13 -0.27E-12
    35200  2.9977  1.0016  21.9542     12.000  12.000  12.000      7.3328   7.3165   7.3049     0.23E-13  0.32E-13 -0.25E-12
    35300  2.9977  1.0164  21.9638     12.000  12.000  12.000      7.3197   7.3081   7.3361    -0.18E-13  0.70E-13 -0.36E-12
    35400  2.9977  1.0192  21.9733     12.000  12.000  12.000      7.3380   7.2915   7.3438     0.39E-13 -0.38E-14 -0.16E-12
    35500  2.9977  1.0325  21.9838     12.000  12.000  12.000      7.3459   7.3134   7.3245     0.15E-12 -0.12E-13 -0.13E-12
    35600  2.9977  0.9767  21.9695     12.000  12.000  12.000      7.2784   7.3452   7.3458     0.20E-12  0.14E-12 -0.94E-13
    35700  2.9977  0.9864  21.8429     12.000  12.000  12.000      7.3355   7.2680   7.2394     0.14E-12  0.73E-13 -0.34E-13
    35800  2.9977  1.0198  21.9429     12.000  12.000  12.000      7.3631   7.3107   7.2691     0.25E-12  0.75E-13 -0.13E-12
    35900  2.9977  0.9963  21.8531     12.000  12.000  12.000      7.2466   7.2839   7.3226     0.25E-12  0.32E-13 -0.21E-12
    36000  2.9977  1.0337  21.9613     12.000  12.000  12.000      7.2493   7.3576   7.3544     0.43E-12  0.31E-14  0.61E-15
    36100  2.9977  0.9804  21.9280     12.000  12.000  12.000      7.2970   7.2896   7.3413     0.54E-12  0.72E-13 -0.17E-12
    36200  2.9977  0.9781  21.9749     12.000  12.000  12.000      7.3297   7.3499   7.2954     0.72E-12 -0.95E-13 -0.33E-12
    36300  2.9977  1.0045  21.9227     12.000  12.000  12.000      7.2716   7.3670   7.2841     0.58E-12 -0.10E-12 -0.33E-12
    36400  2.9977  1.0110  21.9845     12.000  12.000  12.000      7.3307   7.3800   7.2738     0.40E-12  0.28E-12 -0.34E-12
    36500  2.9977  0.9988  21.9893     12.000  12.000  12.000      7.3183   7.3939   7.2771     0.57E-12 -0.78E-13 -0.20E-12
    36600  2.9977  0.9992  22.0225     12.000  12.000  12.000      7.3508   7.3422   7.3295     0.40E-12 -0.59E-13 -0.10E-12
    36700  2.9977  1.0006  21.9864     12.000  12.000  12.000      7.2667   7.4008   7.3188     0.63E-12  0.12E-12 -0.29E-12
    36800  2.9977  0.9959  21.9343     12.000  12.000  12.000      7.2518   7.2931   7.3895     0.63E-12  0.19E-12 -0.12E-12
    36900  2.9977  1.0180  22.0062     12.000  12.000  12.000      7.3107   7.2998   7.3958     0.54E-12  0.17E-13  0.53E-13
    37000  2.9977  0.9876  21.9157     12.000  12.000  12.000      7.2663   7.3161   7.3333     0.66E-12 -0.10E-12 -0.75E-13
    37100  2.9977  0.9943  22.0098     12.000  12.000  12.000      7.3541   7.3056   7.3500     0.35E-12 -0.16E-12 -0.28E-12
    37200  2.9977  0.9909  21.9341     12.000  12.000  12.000      7.2615   7.3407   7.3319     0.47E-12 -0.25E-12  0.36E-13
    37300  2.9977  1.0120  22.0148     12.000  12.000  12.000      7.3152   7.3649   7.3348     0.49E-12 -0.57E-13 -0.15E-12
    37400  2.9977  1.0074  21.8622     12.000  12.000  12.000      7.2621   7.2623   7.3378     0.43E-12 -0.14E-13  0.20E-13
    37500  2.9977  0.9920  21.9204     12.000  12.000  12.000      7.2572   7.3250   7.3382     0.51E-12  0.39E-13  0.20E-13
    37600  2.9977  0.9957  21.9225     12.000  12.000  12.000      7.3099   7.3207   7.2919     0.51E-12 -0.16E-12 -0.44E-13
    37700  2.9977  1.0039  21.9201     12.000  12.000  12.000      7.2673   7.3082   7.3446     0.51E-12 -0.16E-12 -0.30E-13
    37800  2.9977  0.9968  21.9649     12.000  12.000  12.000      7.3468   7.3449   7.2732     0.41E-12 -0.31E-12 -0.13E-12
    37900  2.9977  0.9866  21.9207     12.000  12.000  12.000      7.2831   7.3205   7.3171     0.81E-12 -0.15E-12 -0.17E-12
    38000  2.9977  0.9774  21.9022     12.000  12.000  12.000      7.3447   7.2761   7.2814     0.83E-12 -0.50E-13 -0.22E-12
    38100  2.9977  0.9893  21.9867     12.000  12.000  12.000      7.3190   7.3314   7.3363     0.78E-12 -0.38E-13 -0.34E-12
    38200  2.9977  1.0100  22.0637     12.000  12.000  12.000      7.3392   7.3691   7.3554     0.78E-12 -0.29E-12  0.13E-13
    38300  2.9977  0.9977  21.8895     12.000  12.000  12.000      7.2641   7.3028   7.3226     0.67E-12 -0.15E-12 -0.33E-12
    38400  2.9977  0.9768  21.8758     12.000  12.000  12.000      7.2880   7.2691   7.3187     0.66E-12 -0.44E-13 -0.33E-12
    38500  2.9977  1.0055  21.9255     12.000  12.000  12.000      7.3321   7.3357   7.2578     0.77E-12 -0.52E-13 -0.12E-12
    38600  2.9977  1.0156  21.9474     12.000  12.000  12.000      7.2903   7.3602   7.2969     0.61E-12  0.85E-13 -0.83E-13
    38700  2.9977  0.9981  21.9026     12.000  12.000  12.000      7.2546   7.2992   7.3488     0.44E-12  0.10E-12 -0.43E-13
    38800  2.9977  0.9997  21.8458     12.000  12.000  12.000      7.3018   7.2835   7.2605     0.46E-12  0.12E-12  0.13E-12
    38900  2.9977  0.9944  21.8517     12.000  12.000  12.000      7.2502   7.3060   7.2955     0.64E-12  0.17E-13  0.23E-13
    39000  2.9977  1.0101  22.0374     12.000  12.000  12.000      7.3081   7.3743   7.3550     0.59E-12 -0.98E-13  0.84E-13
    39100  2.9977  1.0015  21.8846     12.000  12.000  12.000      7.3023   7.2952   7.2870     0.59E-12 -0.17E-12  0.22E-12
    39200  2.9977  0.9862  21.9228     12.000  12.000  12.000      7.2561   7.2896   7.3770     0.63E-12  0.64E-13  0.15E-12
    39300  2.9977  1.0229  22.1322     12.000  12.000  12.000      7.3679   7.4146   7.3497     0.70E-12  0.52E-13  0.90E-13
    39400  2.9977  0.9903  21.9106     12.000  12.000  12.000      7.2789   7.3243   7.3075     0.31E-12  0.12E-13  0.45E-12
    39500  2.9977  0.9997  21.9601     12.000  12.000  12.000      7.3528   7.2724   7.3350     0.62E-12  0.46E-13  0.68E-13
    39600  2.9977  0.9917  21.9196     12.000  12.000  12.000      7.2620   7.3425   7.3151     0.62E-12 -0.48E-13 -0.44E-13
    39700  2.9977  0.9935  21.8822     12.000  12.000  12.000      7.3278   7.2785   7.2759     0.56E-12  0.31E-12 -0.61E-13
    39800  2.9977  1.0007  21.9753     12.000  12.000  12.000      7.3145   7.3407   7.3201     0.44E-12  0.14E-12 -0.12E-12
    39900  2.9977  1.0073  21.9667     12.000  12.000  12.000      7.3021   7.3388   7.3258     0.31E-12  0.49E-13 -0.65E-13
    40000  2.9977  1.0135  21.9903     12.000  12.000  12.000      7.3156   7.3421   7.3327     0.50E-12  0.27E-14 -0.18E-12
    40100  2.9977  1.0138  22.0852     12.000  12.000  12.000      7.3814   7.3567   7.3471    -0.27E-13 -0.13E-12  0.11E-13
    40200  2.9977  1.0015  21.9402     12.000  12.000  12.000      7.3048   7.3684   7.2670     0.30E-12  0.66E-13 -0.10E-12
    40300  2.9977  1.0163  21.9753     12.000  12.000  12.000      7.3542   7.3301   7.2910     0.38E-12  0.34E-13 -0.22E-12
    40400  2.9977  0.9915  22.0044     12.000  12.000  12.000      7.3523   7.3384   7.3137     0.14E-12  0.43E-13  0.11E-12
    40500  2.9977  1.0061  21.9726     12.000  12.000  12.000      7.2904   7.3310   7.3512     0.14E-12 -0.84E-13 -0.12E-13
