   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
     9400  2.9977  1.0191  21.9708     12.000  12.000  12.000      7.3108   7.3650   7.2950    -0.13E-12  0.37E-12 -0.18E-12
     9500  2.9977  0.9840  21.7451     12.000  12.000  12.000      7.2912   7.2037   7.2502     0.51E-13  0.52E-12 -0.11E-12
     9600  2.9977  0.9956  21.7361     12.000  12.000  12.000      7.2575   7.2385   7.2401     0.65E-13  0.64E-12  0.56E-13
     9700  2.9977  1.0151  21.9573     12.000  12.000  12.000      7.3374   7.3538   7.2661    -0.18E-12  0.56E-12  0.95E-13
     9800  2.9977  0.9819  21.7613     12.000  12.000  12.000      7.2188   7.2797   7.2628    -0.25E-12  0.54E-12  0.23E-12
     9900  2.9977  0.9926  21.7813     12.000  12.000  12.000      7.2476   7.2593   7.2745    -0.79E-14  0.90E-12  0.12E-13
    10000  2.9977  0.9946  21.9015     12.000  12.000  12.000      7.3120   7.2770   7.3125    -0.14E-12  0.89E-12 -0.70E-14
    10100  2.9977  1.0037  21.8883     12.000  12.000  12.000      7.2897   7.2544   7.3442    -0.17E-12 -0.35E-12 -0.17E-12
    10200  2.9977  0.9952  21.7657     12.000  12.000  12.000      7.2130   7.2674   7.2854    -0.10E-12 -0.20E-12 -0.29E-12
    10300  2.9977  0.9946  21.7827     12.000  12.000  12.000      7.2650   7.2165   7.3012    -0.61E-13 -0.43E-12 -0.58E-12
    10400  2.9977  0.9980  21.8139     12.000  12.000  12.000      7.2698   7.3241   7.2200     0.70E-13 -0.32E-12 -0.28E-12
    10500  2.9977  1.0177  21.9017     12.000  12.000  12.000      7.2088   7.3707   7.3222     0.63E-13 -0.22E-12 -0.22E-12
    10600  2.9977  0.9994  21.9265     12.000  12.000  12.000      7.3378   7.2959   7.2928     0.12E-12 -0.32E-12 -0.23E-12
    10700  2.9977  0.9938  21.7716     12.000  12.000  12.000      7.2218   7.3384   7.2115    -0.24E-12 -0.33E-12 -0.20E-13
    10800  2.9977  1.0001  21.8362     12.000  12.000  12.000      7.3080   7.2317   7.2965    -0.36E-13 -0.24E-12  0.48E-13
    10900  2.9977  1.0077  21.8983     12.000  12.000  12.000      7.2337   7.3306   7.3340    -0.15E-12 -0.22E-12  0.19E-12
    11000  2.9977  0.9929  21.8024     12.000  12.000  12.000      7.2251   7.2718   7.3055    -0.20E-12 -0.29E-12  0.16E-12
    11100  2.9977  1.0000  21.8252     12.000  12.000  12.000      7.2983   7.2416   7.2853    -0.33E-12 -0.19E-12  0.31E-12
    11200  2.9977  1.0003  21.9647     12.000  12.000  12.000      7.3167   7.2813   7.3667    -0.24E-12 -0.22E-12  0.22E-12
    11300  2.9977  1.0162  21.8813     12.000  12.000  12.000      7.2779   7.2532   7.3502    -0.13E-12 -0.14E-12  0.34E-13
    11400  2.9977  1.0203  21.8933     12.000  12.000  12.000      7.2770   7.3084   7.3079    -0.94E-13 -0.20E-12 -0.54E-14
    11500  2.9977  0.9987  21.8626     12.000  12.000  12.000      7.2207   7.3611   7.2808     0.16E-13 -0.15E-12  0.14E-12
    11600  2.9977  0.9932  21.7415     12.000  12.000  12.000      7.2217   7.2720   7.2477     0.67E-14 -0.35E-12  0.12E-13
    11700  2.9977  1.0019  21.8792     12.000  12.000  12.000      7.2865   7.2877   7.3050    -0.27E-12 -0.16E-12  0.15E-12
    11800  2.9977  0.9813  21.7871     12.000  12.000  12.000      7.2268   7.2696   7.2907    -0.16E-12 -0.11E-12  0.76E-13
    11900  2.9977  1.0049  21.8528     12.000  12.000  12.000      7.2225   7.3141   7.3162    -0.31E-12 -0.15E-12  0.60E-13
    12000  2.9977  0.9721  21.6291     12.000  12.000  12.000      7.1764   7.2617   7.1910    -0.64E-13 -0.15E-12  0.96E-13
    12100  2.9977  0.9906  21.7337     12.000  12.000  12.000      7.2055   7.2831   7.2451    -0.88E-13 -0.53E-14  0.22E-12
    12200  2.9977  1.0141  21.9003     12.000  12.000  12.000      7.2329   7.3164   7.3510    -0.15E-13  0.16E-12  0.81E-13
    12300  2.9977  0.9875  21.7014     12.000  12.000  12.000      7.2233   7.2166   7.2615    -0.16E-12  0.23E-12 -0.72E-13
    12400  2.9977  1.0122  21.9051     12.000  12.000  12.000      7.3257   7.3182   7.2611    -0.81E-13  0.29E-12 -0.13E-12
    12500  2.9977  0.9962  21.7874     12.000  12.000  12.000      7.2446   7.2946   7.2483     0.29E-13  0.21E-12 -0.57E-13
    12600  2.9977  0.9909  21.8605     12.000  12.000  12.000      7.3086   7.2773   7.2746     0.36E-13  0.63E-13  0.17E-12
    12700  2.9977  0.9951  21.8790     12.000  12.000  12.000      7.2528   7.3519   7.2743    -0.58E-13  0.19E-13  0.12E-12
    12800  2.9977  1.0220  21.8780     12.000  12.000  12.000      7.2810   7.3160   7.2810    -0.10E-12  0.18E-12 -0.31E-13
    12900  2.9977  0.9942  21.8866     12.000  12.000  12.000      7.2576   7.3571   7.2718    -0.11E-12 -0.78E-13 -0.19E-13
    13000  2.9977  1.0024  21.9198     12.000  12.000  12.000      7.2917   7.2936   7.3346    -0.15E-12 -0.10E-13 -0.22E-13
    13100  2.9977  0.9949  21.8990     12.000  12.000  12.000      7.3441   7.2482   7.3067    -0.94E-13 -0.46E-14  0.56E-13
    13200  2.9977  0.9994  21.8230     12.000  12.000  12.000      7.2250   7.3329   7.2651    -0.18E-12 -0.43E-13  0.20E-12
    13300  2.9977  1.0223  21.9840     12.000  12.000  12.000      7.3183   7.3181   7.3476    -0.49E-12 -0.14E-12  0.44E-12
    13400  2.9977  1.0246  21.8890     12.000  12.000  12.000      7.2878   7.2808   7.3204    -0.53E-12 -0.49E-14  0.46E-12
    13500  2.9977  1.0195  21.8533     12.000  12.000  12.000      7.2651   7.3348   7.2534    -0.63E-12 -0.12E-12  0.66E-12
    13600  2.9977  1.0071  21.9123     12.000  12.000  12.000      7.3125   7.2737   7.3261    -0.53E-12  0.25E-12  0.70E-12
    13700  2.9977  0.9950  21.8706     12.000  12.000  12.000      7.2826   7.2951   7.2929    -0.48E-12  0.21E-13  0.67E-12
    13800  2.9977  0.9886  21.8149     12.000  12.000  12.000      7.2252   7.2829   7.3068    -0.58E-12 -0.12E-12  0.65E-12
    13900  2.9977  0.9892  21.8019     12.000  12.000  12.000      7.2222   7.2608   7.3189    -0.72E-12  0.12E-12  0.80E-12
    14000  2.9977  0.9904  21.8100     12.000  12.000  12.000      7.2502   7.3112   7.2486    -0.60E-12  0.21E-13  0.75E-12
    14100  2.9977  0.9984  21.8573     12.000  12.000  12.000      7.2336   7.3093   7.3144    -0.60E-12  0.56E-13  0.81E-12
    14200  2.9977  0.9827  21.7821     12.000  12.000  12.000      7.2681   7.3058   7.2082    -0.68E-12 -0.64E-13  0.12E-11
    14300  2.9977  1.0126  21.7739     12.000  12.000  12.000      7.2175   7.3376   7.2188    -0.89E-12 -0.69E-13  0.12E-11
    14400  2.9977  1.0106  21.8544     12.000  12.000  12.000      7.2608   7.2575   7.3362    -0.83E-12  0.55E-13  0.11E-11
    14500  2.9977  0.9926  21.8172     12.000  12.000  12.000      7.2728   7.2806   7.2639    -0.68E-12 -0.55E-13  0.94E-12
    14600  2.9977  1.0039  21.9509     12.000  12.000  12.000      7.3051   7.3304   7.3154    -0.80E-12  0.75E-13  0.10E-11
    14700  2.9977  0.9860  21.7844     12.000  12.000  12.000      7.2630   7.2514   7.2700    -0.66E-12  0.20E-12  0.95E-12
    14800  2.9977  1.0081  21.9279     12.000  12.000  12.000      7.2653   7.3050   7.3576    -0.69E-12  0.16E-12  0.90E-12
    14900  2.9977  1.0030  21.8101     12.000  12.000  12.000      7.2939   7.2582   7.2580    -0.49E-12  0.23E-12  0.69E-12
    15000  2.9977  0.9845  21.8665     12.000  12.000  12.000      7.2899   7.2588   7.3177    -0.46E-12  0.33E-12  0.11E-11
    15100  2.9977  1.0078  21.8871     12.000  12.000  12.000      7.2750   7.2711   7.3410    -0.35E-13  0.19E-12  0.25E-13
    15200  2.9977  1.0127  21.8171     12.000  12.000  12.000      7.2771   7.3151   7.2249    -0.18E-12 -0.24E-13 -0.14E-12
    15300  2.9977  0.9951  21.8164     12.000  12.000  12.000      7.2760   7.2579   7.2825    -0.11E-12  0.44E-15 -0.23E-13
    15400  2.9977  1.0057  21.7493     12.000  12.000  12.000      7.2541   7.2418   7.2535    -0.29E-12 -0.86E-13 -0.23E-14
    15500  2.9977  0.9856  21.8337     12.000  12.000  12.000      7.2610   7.3058   7.2669    -0.52E-12  0.17E-13 -0.31E-12
    15600  2.9977  0.9942  21.8097     12.000  12.000  12.000      7.2774   7.2652   7.2671    -0.45E-12  0.34E-13 -0.14E-12
    15700  2.9977  0.9945  21.8622     12.000  12.000  12.000      7.2313   7.3013   7.3296    -0.38E-12 -0.94E-13  0.25E-13
    15800  2.9977  1.0183  21.8937     12.000  12.000  12.000      7.3106   7.2668   7.3163    -0.48E-12 -0.20E-12  0.88E-14
    15900  2.9977  0.9967  21.8179     12.000  12.000  12.000      7.3153   7.2383   7.2643    -0.59E-12  0.47E-13 -0.60E-13
    16000  2.9977  0.9816  21.7941     12.000  12.000  12.000      7.3101   7.2401   7.2439    -0.33E-12  0.41E-13 -0.62E-13
    16100  2.9977  0.9984  21.8031     12.000  12.000  12.000      7.2535   7.2683   7.2813    -0.31E-12  0.10E-13  0.82E-13
    16200  2.9977  0.9895  21.7828     12.000  12.000  12.000      7.2059   7.3472   7.2297    -0.22E-12  0.97E-13 -0.24E-14
    16300  2.9977  1.0004  21.9486     12.000  12.000  12.000      7.3228   7.3266   7.2991    -0.32E-12  0.78E-13  0.24E-14
    16400  2.9977  1.0130  21.9087     12.000  12.000  12.000      7.2873   7.3052   7.3162    -0.34E-12 -0.19E-12  0.14E-12
    16500  2.9977  0.9790  21.8028     12.000  12.000  12.000      7.2388   7.3145   7.2496    -0.29E-12 -0.15E-12  0.48E-13
    16600  2.9977  1.0074  21.8310     12.000  12.000  12.000      7.2840   7.3224   7.2246    -0.45E-12 -0.42E-12 -0.50E-13
    16700  2.9977  1.0165  21.8730     12.000  12.000  12.000      7.3095   7.3178   7.2457    -0.39E-12 -0.37E-12 -0.12E-12
    16800  2.9977  0.9925  21.7434     12.000  12.000  12.000      7.2887   7.2424   7.2123    -0.42E-12 -0.14E-12 -0.17E-13
    16900  2.9977  0.9997  21.9255     12.000  12.000  12.000      7.3237   7.2620   7.3399    -0.45E-12 -0.78E-13 -0.16E-12
    17000  2.9977  0.9910  21.7697     12.000  12.000  12.000      7.2029   7.2909   7.2759    -0.82E-12 -0.26E-12 -0.77E-13
    17100  2.9977  0.9910  21.8337     12.000  12.000  12.000      7.3391   7.2718   7.2228    -0.48E-12 -0.37E-12  0.64E-14
    17200  2.9977  0.9967  21.8546     12.000  12.000  12.000      7.3007   7.2948   7.2592    -0.59E-12 -0.52E-12 -0.42E-13
    17300  2.9977  1.0018  21.8500     12.000  12.000  12.000      7.2818   7.2719   7.2963    -0.64E-12 -0.63E-12 -0.12E-12
    17400  2.9977  0.9906  21.7076     12.000  12.000  12.000      7.2290   7.2771   7.2015    -0.74E-12 -0.39E-12 -0.17E-12
    17500  2.9977  1.0093  21.8384     12.000  12.000  12.000      7.2795   7.2855   7.2734    -0.75E-12 -0.50E-12 -0.58E-13
    17600  2.9977  0.9984  21.8297     12.000  12.000  12.000      7.2425   7.3138   7.2735    -0.63E-12 -0.30E-12 -0.27E-12
    17700  2.9977  0.9898  21.7247     12.000  12.000  12.000      7.2443   7.2691   7.2113    -0.67E-12 -0.24E-12 -0.14E-12
    17800  2.9977  0.9973  21.7698     12.000  12.000  12.000      7.2611   7.2519   7.2568    -0.77E-12 -0.48E-12 -0.38E-13
    17900  2.9977  0.9784  21.7118     12.000  12.000  12.000      7.2473   7.2171   7.2474    -0.70E-12 -0.30E-12 -0.19E-12
    18000  2.9977  0.9971  21.8690     12.000  12.000  12.000      7.2446   7.3114   7.3130    -0.96E-12 -0.33E-12 -0.12E-12
    18100  2.9977  0.9850  21.8124     12.000  12.000  12.000      7.2649   7.2591   7.2883    -0.67E-12 -0.35E-12 -0.10E-12
    18200  2.9977  0.9910  21.8439     12.000  12.000  12.000      7.2180   7.3321   7.2938    -0.90E-12 -0.39E-12 -0.32E-12
    18300  2.9977  1.0177  21.8018     12.000  12.000  12.000      7.2602   7.3032   7.2385    -0.57E-12 -0.45E-12 -0.10E-12
    18400  2.9977  1.0077  21.7866     12.000  12.000  12.000      7.2401   7.3518   7.1948    -0.43E-12 -0.37E-12 -0.35E-12
    18500  2.9977  1.0283  22.0287     12.000  12.000  12.000      7.3347   7.3213   7.3727    -0.99E-12 -0.70E-12 -0.55E-12
    18600  2.9977  0.9974  21.9026     12.000  12.000  12.000      7.2900   7.3074   7.3052    -0.73E-12 -0.45E-12 -0.57E-12
    18700  2.9977  1.0057  21.9907     12.000  12.000  12.000      7.3186   7.3552   7.3169    -0.75E-12 -0.54E-12 -0.43E-12
    18800  2.9977  0.9882  21.7434     12.000  12.000  12.000      7.2631   7.2523   7.2280    -0.69E-12 -0.72E-12 -0.22E-12
    18900  2.9977  1.0053  21.8767     12.000  12.000  12.000      7.2867   7.2978   7.2922    -0.94E-12 -0.46E-12 -0.39E-12
    19000  2.9977  1.0043  21.8748     12.000  12.000  12.000      7.3157   7.3147   7.2443    -0.82E-12 -0.76E-12 -0.71E-13
    19100  2.9977  0.9952  21.8961     12.000  12.000  12.000      7.2904   7.3287   7.2769    -0.81E-12 -0.89E-12 -0.34E-12
    19200  2.9977  1.0005  21.8958     12.000  12.000  12.000      7.2735   7.3221   7.3001    -0.92E-12 -0.88E-12 -0.55E-12
    19300  2.9977  0.9922  21.7672     12.000  12.000  12.000      7.2859   7.2986   7.1827    -0.85E-12 -0.67E-12 -0.96E-12
    19400  2.9977  0.9840  21.8131     12.000  12.000  12.000      7.2161   7.2877   7.3093    -0.86E-12 -0.87E-12 -0.72E-12
    19500  2.9977  0.9962  21.8713     12.000  12.000  12.000      7.2894   7.3352   7.2467    -0.75E-12 -0.85E-12 -0.61E-12
    19600  2.9977  1.0214  21.8790     12.000  12.000  12.000      7.2901   7.3339   7.2550    -0.72E-12 -0.71E-12 -0.54E-12
    19700  2.9977  0.9990  21.7402     12.000  12.000  12.000      7.2369   7.2471   7.2563    -0.67E-12 -0.84E-12 -0.67E-12
    19800  2.9977  1.0012  21.8205     12.000  12.000  12.000      7.2768   7.2620   7.2817    -0.48E-12 -0.91E-12 -0.73E-12
    19900  2.9977  0.9986  21.7531     12.000  12.000  12.000      7.2443   7.2063   7.3025    -0.75E-12 -0.81E-12 -0.64E-12
    20000  2.9977  0.9905  21.7492     12.000  12.000  12.000      7.2211   7.3207   7.2075    -0.74E-12 -0.11E-11 -0.85E-12
    20100  2.9977  1.0027  21.7627     12.000  12.000  12.000      7.2461   7.2578   7.2588     0.16E-12 -0.77E-13  0.53E-13
