   step     dens     kT     pres         Lx      Ly      Lz          Px       Py       Pz         px        py        pz
    20400  2.9977  0.9889  21.8216     12.000  12.000  12.000      7.2768   7.2549   7.2899     0.20E-12  0.16E-12 -0.24E-12
    20500  2.9977  0.9993  21.8112     12.000  12.000  12.000      7.3058   7.2667   7.2387     0.10E-12  0.29E-13 -0.16E-12
    20600  2.9977  1.0070  21.9041     12.000  12.000  12.000      7.3644   7.2743   7.2654     0.15E-12  0.14E-12 -0.28E-13
    20700  2.9977  0.9925  21.6235     12.000  12.000  12.000      7.2390   7.2153   7.1692     0.18E-12  0.25E-12 -0.18E-12
    20800  2.9977  1.0026  21.7186     12.000  12.000  12.000      7.2267   7.2697   7.2222     0.65E-13  0.18E-12 -0.23E-12
    20900  2.9977  1.0150  21.8932     12.000  12.000  12.000      7.3775   7.2731   7.2427     0.15E-12  0.34E-12 -0.27E-13
    21000  2.9977  1.0013  21.8355     12.000  12.000  12.000      7.2594   7.2665   7.3096    -0.65E-13  0.31E-12 -0.17E-12
    21100  2.9977  1.0051  21.8131     12.000  12.000  12.000      7.2880   7.2354   7.2898     0.90E-13  0.29E-12 -0.68E-13
    21200  2.9977  0.9911  21.6962     12.000  12.000  12.000      7.2153   7.3037   7.1772    -0.15E-12  0.57E-12 -0.15E-12
    21300  2.9977  1.0090  21.8414     12.000  12.000  12.000      7.2850   7.2721   7.2843     0.12E-12  0.39E-12 -0.99E-13
    21400  2.9977  0.9934  21.7633     12.000  12.000  12.000      7.2089   7.3142   7.2402     0.13E-12  0.43E-12 -0.11E-12
    21500  2.9977  1.0211  21.8349     12.000  12.000  12.000      7.2496   7.3091   7.2762     0.99E-13  0.36E-12  0.78E-13
    21600  2.9977  0.9877  21.6943     12.000  12.000  12.000      7.2381   7.2724   7.1838     0.23E-12  0.38E-12  0.64E-13
    21700  2.9977  0.9814  21.7155     12.000  12.000  12.000      7.2250   7.3034   7.1870     0.20E-12  0.32E-12  0.21E-12
    21800  2.9977  0.9917  21.6216     12.000  12.000  12.000      7.2569   7.1663   7.1984     0.22E-12  0.31E-12  0.69E-13
    21900  2.9977  1.0143  21.8312     12.000  12.000  12.000      7.2963   7.2553   7.2796     0.60E-13  0.23E-12  0.56E-13
    22000  2.9977  0.9818  21.7322     12.000  12.000  12.000      7.2552   7.2502   7.2268     0.11E-12  0.27E-12 -0.15E-12
    22100  2.9977  1.0144  21.8623     12.000  12.000  12.000      7.2973   7.3096   7.2553    -0.15E-12  0.81E-13 -0.49E-13
    22200  2.9977  0.9899  21.6796     12.000  12.000  12.000      7.1969   7.2901   7.1926     0.14E-12  0.20E-12 -0.38E-13
    22300  2.9977  1.0282  21.8885     12.000  12.000  12.000      7.2525   7.3062   7.3299     0.69E-13  0.22E-12  0.25E-13
    22400  2.9977  1.0123  21.7221     12.000  12.000  12.000      7.2036   7.3054   7.2131     0.15E-12  0.13E-12  0.27E-12
    22500  2.9977  0.9975  21.7765     12.000  12.000  12.000      7.2504   7.3050   7.2212     0.34E-12  0.11E-12 -0.68E-13
    22600  2.9977  0.9921  21.7457     12.000  12.000  12.000      7.2406   7.2423   7.2629     0.54E-13  0.86E-13  0.38E-13
    22700  2.9977  1.0040  21.8112     12.000  12.000  12.000      7.3041   7.3035   7.2036    -0.60E-13  0.17E-12 -0.60E-13
    22800  2.9977  1.0045  21.6767     12.000  12.000  12.000      7.2333   7.2293   7.2141    -0.70E-13  0.34E-12 -0.42E-13
    22900  2.9977  1.0040  21.7524     12.000  12.000  12.000      7.2710   7.2378   7.2436     0.68E-14  0.43E-12 -0.13E-12
    23000  2.9977  0.9920  21.7586     12.000  12.000  12.000      7.2533   7.2897   7.2156    -0.11E-12  0.62E-12 -0.82E-13
    23100  2.9977  1.0066  21.7441     12.000  12.000  12.000      7.2618   7.2795   7.2027    -0.19E-12  0.63E-12 -0.27E-12
    23200  2.9977  0.9850  21.6934     12.000  12.000  12.000      7.1651   7.3045   7.2238    -0.93E-13  0.56E-12 -0.34E-12
    23300  2.9977  0.9975  21.8200     12.000  12.000  12.000      7.2311   7.3191   7.2699    -0.30E-12  0.45E-12 -0.26E-12
    23400  2.9977  0.9931  21.8888     12.000  12.000  12.000      7.2784   7.3338   7.2766    -0.37E-12  0.55E-12 -0.11E-12
    23500  2.9977  0.9849  21.6620     12.000  12.000  12.000      7.2047   7.2473   7.2100     0.14E-12  0.49E-12 -0.22E-12
    23600  2.9977  0.9812  21.7076     12.000  12.000  12.000      7.2225   7.2604   7.2247    -0.26E-13  0.57E-12 -0.14E-12
    23700  2.9977  1.0112  21.8617     12.000  12.000  12.000      7.2561   7.3253   7.2803    -0.14E-12  0.62E-12 -0.21E-13
    23800  2.9977  1.0077  21.8466     12.000  12.000  12.000      7.2863   7.2702   7.2901    -0.15E-12  0.43E-12  0.18E-12
    23900  2.9977  0.9884  21.7284     12.000  12.000  12.000      7.2626   7.2736   7.1922    -0.24E-12  0.56E-12  0.70E-13
    24000  2.9977  0.9994  21.7574     12.000  12.000  12.000      7.1963   7.3027   7.2584    -0.17E-12  0.45E-12  0.87E-13
    24100  2.9977  0.9833  21.8027     12.000  12.000  12.000      7.2524   7.2573   7.2929    -0.30E-12  0.35E-12  0.39E-13
    24200  2.9977  0.9948  21.9102     12.000  12.000  12.000      7.2408   7.3753   7.2942    -0.34E-12  0.57E-12 -0.97E-13
    24300  2.9977  1.0004  21.8446     12.000  12.000  12.000      7.3167   7.2453   7.2826    -0.36E-12  0.62E-12 -0.36E-13
    24400  2.9977  1.0061  21.8058     12.000  12.000  12.000      7.2332   7.3051   7.2676    -0.13E-12  0.74E-12 -0.19E-12
    24500  2.9977  1.0049  21.8612     12.000  12.000  12.000      7.2986   7.2960   7.2665    -0.43E-12  0.67E-12 -0.28E-12
    24600  2.9977  1.0093  21.8747     12.000  12.000  12.000      7.3092   7.2713   7.2941    -0.26E-12  0.58E-12  0.13E-12
    24700  2.9977  0.9849  21.7827     12.000  12.000  12.000      7.2421   7.2802   7.2605    -0.31E-12  0.68E-12  0.10E-12
    24800  2.9977  1.0081  21.7599     12.000  12.000  12.000      7.2205   7.3283   7.2111    -0.37E-12  0.62E-12 -0.14E-12
    24900  2.9977  1.0025  21.8527     12.000  12.000  12.000      7.2750   7.2747   7.3031    -0.38E-12  0.69E-12 -0.94E-13
    25000  2.9977  0.9954  21.8742     12.000  12.000  12.000      7.2837   7.3091   7.2815    -0.26E-12  0.84E-12  0.96E-13
    25100  2.9977  1.0045  21.7760     12.000  12.000  12.000      7.2219   7.2650   7.2891    -0.36E-12  0.18E-13 -0.15E-12
    25200  2.9977  0.9888  21.7218     12.000  12.000  12.000      7.2287   7.2493   7.2439    -0.28E-12 -0.10E-13 -0.19E-12
    25300  2.9977  0.9727  21.5233     12.000  12.000  12.000      7.1781   7.1575   7.1877    -0.29E-12  0.80E-13 -0.13E-12
    25400  2.9977  1.0070  21.8113     12.000  12.000  12.000      7.2125   7.2627   7.3361    -0.10E-12  0.24E-12 -0.97E-13
    25500  2.9977  0.9951  21.7340     12.000  12.000  12.000      7.2657   7.2307   7.2376    -0.24E-12  0.34E-12 -0.11E-12
    25600  2.9977  1.0070  21.8458     12.000  12.000  12.000      7.2968   7.3166   7.2325    -0.28E-12  0.14E-12 -0.23E-12
    25700  2.9977  0.9892  21.7110     12.000  12.000  12.000      7.2685   7.2186   7.2238    -0.40E-12 -0.13E-12  0.15E-12
    25800  2.9977  0.9847  21.7150     12.000  12.000  12.000      7.2435   7.2268   7.2448    -0.40E-13  0.55E-13  0.98E-13
    25900  2.9977  1.0062  21.8063     12.000  12.000  12.000      7.2709   7.2419   7.2936    -0.21E-12 -0.69E-13 -0.20E-12
    26000  2.9977  1.0020  21.6856     12.000  12.000  12.000      7.1847   7.2467   7.2542    -0.32E-12 -0.22E-12 -0.78E-13
    26100  2.9977  0.9956  21.7860     12.000  12.000  12.000      7.2268   7.2738   7.2855    -0.16E-12 -0.21E-12  0.38E-13
    26200  2.9977  0.9954  21.7726     12.000  12.000  12.000      7.2751   7.3057   7.1918    -0.24E-12 -0.18E-12  0.58E-13
    26300  2.9977  1.0101  21.7525     12.000  12.000  12.000      7.1943   7.3314   7.2268    -0.23E-12 -0.17E-12 -0.10E-12
    26400  2.9977  0.9807  21.8030     12.000  12.000  12.000      7.2235   7.3201   7.2594    -0.21E-12 -0.11E-12 -0.29E-13
    26500  2.9977  0.9888  21.7976     12.000  12.000  12.000      7.2762   7.2541   7.2673    -0.59E-13 -0.17E-12 -0.17E-13
    26600  2.9977  1.0117  21.7398     12.000  12.000  12.000      7.2341   7.2543   7.2513     0.62E-13 -0.21E-12 -0.54E-13
    26700  2.9977  0.9977  21.6038     12.000  12.000  12.000      7.2127   7.2025   7.1887     0.40E-13 -0.62E-13 -0.32E-14
    26800  2.9977  0.9824  21.7400     12.000  12.000  12.000      7.2432   7.2696   7.2272     0.28E-13 -0.28E-12 -0.16E-12
    26900  2.9977  0.9884  21.7263     12.000  12.000  12.000      7.2446   7.2673   7.2144    -0.35E-12 -0.11E-12 -0.57E-13
    27000  2.9977  1.0028  21.7850     12.000  12.000  12.000      7.2889   7.2769   7.2192    -0.24E-13 -0.20E-12  0.10E-13
    27100  2.9977  1.0098  21.7705     12.000  12.000  12.000      7.2488   7.2964   7.2253    -0.50E-13 -0.19E-12 -0.36E-12
    27200  2.9977  0.9923  21.6966     12.000  12.000  12.000      7.2445   7.2474   7.2048    -0.18E-12 -0.21E-12 -0.10E-12
    27300  2.9977  1.0085  21.7972     12.000  12.000  12.000      7.2255   7.3032   7.2685    -0.44E-14 -0.23E-12 -0.54E-13
    27400  2.9977  0.9975  21.7250     12.000  12.000  12.000      7.2451   7.2428   7.2371    -0.14E-12 -0.38E-12 -0.12E-12
    27500  2.9977  0.9934  21.8759     12.000  12.000  12.000      7.2879   7.2988   7.2892    -0.11E-12 -0.59E-12 -0.20E-12
    27600  2.9977  0.9956  21.8310     12.000  12.000  12.000      7.3168   7.2935   7.2207    -0.43E-13 -0.46E-12 -0.35E-12
    27700  2.9977  0.9894  21.8626     12.000  12.000  12.000      7.2224   7.2996   7.3406     0.18E-14 -0.79E-12 -0.20E-12
    27800  2.9977  1.0083  21.7871     12.000  12.000  12.000      7.2472   7.3477   7.1923     0.29E-12 -0.73E-12 -0.10E-12
    27900  2.9977  0.9978  21.7647     12.000  12.000  12.000      7.2370   7.2902   7.2376    -0.16E-12 -0.66E-12 -0.27E-12
    28000  2.9977  0.9827  21.7603     12.000  12.000  12.000      7.2115   7.2638   7.2849    -0.27E-12 -0.57E-12 -0.58E-12
    28100  2.9977  0.9966  21.7388     12.000  12.000  12.000      7.2253   7.2835   7.2300    -0.15E-12 -0.74E-12 -0.40E-12
    28200  2.9977  1.0004  21.7994     12.000  12.000  12.000      7.2934   7.2538   7.2522    -0.27E-12 -0.67E-12 -0.49E-12
    28300  2.9977  1.0042  21.8119     12.000  12.000  12.000      7.2336   7.3026   7.2757    -0.35E-12 -0.49E-12 -0.56E-12
    28400  2.9977  0.9852  21.7665     12.000  12.000  12.000      7.1792   7.2774   7.3099    -0.21E-12 -0.53E-12 -0.53E-12
    28500  2.9977  0.9814  21.7862     12.000  12.000  12.000      7.2245   7.2933   7.2684     0.12E-13 -0.73E-12 -0.43E-12
    28600  2.9977  1.0100  21.8852     12.000  12.000  12.000      7.2853   7.3301   7.2698    -0.36E-12 -0.54E-12 -0.42E-12
    28700  2.9977  0.9976  21.8083     12.000  12.000  12.000      7.2551   7.3099   7.2432    -0.17E-12 -0.67E-12 -0.27E-12
    28800  2.9977  0.9975  21.8229     12.000  12.000  12.000      7.2783   7.3499   7.1947    -0.22E-12 -0.45E-12 -0.50E-12
    28900  2.9977  0.9917  21.7274     12.000  12.000  12.000      7.2147   7.2365   7.2762    -0.23E-12 -0.11E-11 -0.42E-12
    29000  2.9977  1.0047  21.7670     12.000  12.000  12.000      7.2413   7.3053   7.2204    -0.14E-12 -0.83E-12 -0.41E-12
    29100  2.9977  0.9994  21.7888     12.000  12.000  12.000      7.3017   7.2470   7.2401    -0.15E-12 -0.63E-12 -0.57E-12
    29200  2.9977  1.0007  21.7301     12.000  12.000  12.000      7.2322   7.2559   7.2419    -0.29E-12 -0.85E-12 -0.65E-12
    29300  2.9977  0.9825  21.7323     12.000  12.000  12.000      7.2160   7.2861   7.2301    -0.38E-12 -0.63E-12 -0.85E-12
    29400  2.9977  0.9669  21.5894     12.000  12.000  12.000      7.1659   7.2336   7.1899    -0.26E-12 -0.80E-12 -0.11E-11
    29500  2.9977  1.0099  21.8149     12.000  12.000  12.000      7.2683   7.2914   7.2553    -0.12E-12 -0.10E-11 -0.11E-11
    29600  2.9977  0.9916  21.7896     12.000  12.000  12.000      7.2799   7.2879   7.2218    -0.39E-13 -0.92E-12 -0.10E-11
    29700  2.9977  0.9732  21.6969     12.000  12.000  12.000      7.2542   7.2251   7.2177    -0.12E-12 -0.12E-11 -0.98E-12
    29800  2.9977  1.0153  21.7106     12.000  12.000  12.000      7.2447   7.2199   7.2461    -0.12E-12 -0.10E-11 -0.11E-11
    29900  2.9977  1.0048  21.8599     12.000  12.000  12.000      7.2992   7.3267   7.2341    -0.26E-12 -0.13E-11 -0.94E-12
    30000  2.9977  0.9878  21.6887     12.000  12.000  12.000      7.1927   7.2703   7.2257    -0.20E-12 -0.11E-11 -0.11E-11
    30100  2.9977  1.0228  21.7418     12.000  12.000  12.000      7.2118   7.2903   7.2397     0.12E-12 -0.27E-12 -0.12E-12
    30200  2.9977  1.0059  21.7337     12.000  12.000  12.000      7.2254   7.2778   7.2305    -0.14E-13  0.39E-13  0.15E-12
    30300  2.9977  0.9937  21.7996     12.000  12.000  12.000      7.2495   7.2799   7.2702    -0.23E-13  0.37E-13  0.12E-12
    30400  2.9977  1.0137  21.8312     12.000  12.000  12.000      7.2584   7.3069   7.2659     0.26E-12  0.50E-13 -0.33E-13
    30500  2.9977  1.0017  21.6714     12.000  12.000  12.000      7.2012   7.1705   7.2998    -0.56E-13 -0.15E-12 -0.91E-13
    30600  2.9977  0.9986  21.7812     12.000  12.000  12.000      7.2588   7.2727   7.2497     0.12E-12 -0.29E-12 -0.73E-13
    30700  2.9977  0.9992  21.8429     12.000  12.000  12.000      7.2826   7.3066   7.2537     0.87E-13 -0.18E-12 -0.55E-13
    30800  2.9977  0.9826  21.6956     12.000  12.000  12.000      7.2500   7.2684   7.1771     0.59E-13 -0.31E-12 -0.58E-13
    30900  2.9977  1.0057  21.7666     12.000  12.000  12.000      7.2155   7.3242   7.2269    -0.13E-12 -0.29E-12 -0.52E-13
    31000  2.9977  1.0049  21.7614     12.000  12.000  12.000      7.2442   7.3473   7.1700     0.14E-12 -0.25E-12 -0.20E-12
    31100  2.9977  1.0205  21.7679     12.000  12.000  12.000      7.2696   7.2698   7.2285     0.27E-12 -0.14E-12 -0.38E-12
    31200  2.9977  0.9764  21.6405     12.000  12.000  12.000      7.2157   7.2190   7.2057     0.30E-12 -0.26E-12 -0.13E-12
    31300  2.9977  0.9813  21.8199     12.000  12.000  12.000      7.3030   7.2590   7.2579     0.29E-12 -0.19E-13 -0.50E-13
    31400  2.9977  0.9904  21.8190     12.000  12.000  12.000      7.2615   7.3038   7.2537     0.35E-12 -0.19E-12 -0.25E-12
    31500  2.9977  1.0054  21.8006     12.000  12.000  12.000      7.2723   7.2557   7.2727     0.43E-12 -0.27E-12 -0.38E-12
    31600  2.9977  1.0046  21.8190     12.000  12.000  12.000      7.2245   7.2972   7.2973     0.36E-12 -0.50E-12 -0.37E-12
    31700  2.9977  0.9851  21.6969     12.000  12.000  12.000      7.2127   7.2706   7.2136     0.72E-12 -0.34E-12 -0.27E-12
    31800  2.9977  0.9994  21.7888     12.000  12.000  12.000      7.2505   7.2589   7.2793     0.81E-12 -0.37E-12 -0.24E-12
    31900  2.9977  1.0121  21.8664     12.000  12.000  12.000      7.2720   7.2979   7.2965     0.85E-12 -0.22E-12 -0.32E-12
    32000  2.9977  1.0026  21.8963     12.000  12.000  12.000      7.2649   7.3459   7.2856     0.85E-12 -0.24E-12 -0.48E-12
    32100  2.9977  0.9938  21.7943     12.000  12.000  12.000      7.2558   7.2865   7.2520     0.13E-11 -0.25E-12 -0.40E-12
    32200  2.9977  1.0029  21.8037     12.000  12.000  12.000      7.2776   7.3272   7.1989     0.11E-11 -0.23E-12 -0.60E-12
    32300  2.9977  0.9894  21.7062     12.000  12.000  12.000      7.2360   7.2685   7.2017     0.99E-12 -0.26E-12 -0.57E-12
    32400  2.9977  0.9755  21.7482     12.000  12.000  12.000      7.1489   7.3200   7.2794     0.94E-12 -0.97E-13 -0.37E-12
    32500  2.9977  0.9933  21.7535     12.000  12.000  12.000      7.1955   7.2960   7.2620     0.10E-11 -0.20E-12 -0.25E-12
    32600  2.9977  1.0029  21.8490     12.000  12.000  12.000      7.2367   7.3373   7.2750     0.93E-12 -0.30E-12 -0.39E-12
    32700  2.9977  0.9938  21.7311     12.000  12.000  12.000      7.2314   7.2539   7.2458     0.96E-12 -0.49E-12 -0.32E-12
    32800  2.9977  0.9966  21.8177     12.000  12.000  12.000      7.2709   7.3019   7.2448     0.11E-11 -0.54E-12 -0.32E-12
    32900  2.9977  1.0131  21.8118     12.000  12.000  12.000      7.2055   7.3049   7.3015     0.77E-12 -0.71E-12 -0.16E-12
    33000  2.9977  1.0061  21.7875     12.000  12.000  12.000      7.2413   7.3141   7.2322     0.11E-11 -0.75E-12 -0.25E-12
    33100  2.9977  0.9931  21.7356     12.000  12.000  12.000      7.2757   7.2679   7.1920     0.96E-12 -0.67E-12 -0.29E-12
    33200  2.9977  1.0059  21.8231     12.000  12.000  12.000      7.2357   7.3105   7.2769     0.75E-12 -0.71E-12 -0.14E-12
    33300  2.9977  0.9918  21.6549     12.000  12.000  12.000      7.1961   7.2073   7.2515     0.83E-12 -0.82E-12 -0.21E-12
    33400  2.9977  1.0056  21.8277     12.000  12.000  12.000      7.2393   7.3290   7.2594     0.76E-12 -0.62E-12 -0.17E-13
    33500  2.9977  1.0131  21.8879     12.000  12.000  12.000      7.3031   7.3619   7.2228     0.71E-12 -0.61E-12  0.11E-13
    33600  2.9977  1.0206  21.8400     12.000  12.000  12.000      7.3211   7.2713   7.2476     0.68E-12 -0.51E-12  0.25E-13
    33700  2.9977  0.9868  21.5492     12.000  12.000  12.000      7.1488   7.2045   7.1959     0.68E-12 -0.57E-12  0.34E-13
    33800  2.9977  0.9998  21.8338     12.000  12.000  12.000      7.2502   7.2844   7.2992     0.77E-12 -0.69E-12  0.13E-12
    33900  2.9977  0.9970  21.8634     12.000  12.000  12.000      7.3289   7.2683   7.2662     0.72E-12 -0.73E-12 -0.79E-13
    34000  2.9977  1.0002  21.8331     12.000  12.000  12.000      7.2779   7.2942   7.2611     0.68E-12 -0.56E-12 -0.61E-13
    34100  2.9977  0.9858  21.6985     12.000  12.000  12.000      7.2232   7.2609   7.2143     0.98E-12 -0.63E-12 -0.32E-12
    34200  2.9977  1.0071  21.8798     12.000  12.000  12.000      7.2785   7.2967   7.3045     0.68E-12 -0.66E-12 -0.59E-13
    34300  2.9977  1.0033  21.7823     12.000  12.000  12.000      7.2283   7.2581   7.2959     0.61E-12 -0.60E-12 -0.29E-12
    34400  2.9977  1.0033  21.7184     12.000  12.000  12.000      7.2335   7.2614   7.2234     0.92E-12 -0.54E-12  0.83E-13
    34500  2.9977  0.9922  21.7503     12.000  12.000  12.000      7.2553   7.2565   7.2384     0.97E-12 -0.62E-12 -0.33E-13
    34600  2.9977  0.9962  21.8013     12.000  12.000  12.000      7.2670   7.2931   7.2411     0.96E-12 -0.62E-12  0.21E-13
    34700  2.9977  1.0067  21.8084     12.000  12.000  12.000      7.2473   7.2923   7.2689     0.98E-12 -0.55E-12  0.55E-13
    34800  2.9977  0.9897  21.7157     12.000  12.000  12.000      7.2374   7.2210   7.2573     0.87E-12 -0.29E-12  0.12E-12
    34900  2.9977  0.9796  21.7320     12.000  12.000  12.000      7.2885   7.2545   7.1891     0.10E-11 -0.53E-12  0.13E-12
    35000  2.9977  1.0039  21.7269     12.000  12.000  12.000      7.2930   7.2559   7.1780     0.94E-12 -0.46E-12  0.24E-13
    35100  2.9977  1.0176  21.9072     12.000  12.000  12.000      7.2715   7.3025   7.3332     0.81E-13 -0.10E-12  0.75E-15
    35200  2.9977  1.0010  21.8124     12.000  12.000  12.000      7.2971   7.2593   7.2560     0.23E-13 -0.42E-13  0.14E-12
    35300  2.9977  0.9712  21.7710     12.000  12.000  12.000      7.2540   7.2941   7.2229     0.18E-12  0.12E-12  0.26E-12
    35400  2.9977  1.0040  21.7587     12.000  12.000  12.000      7.2065   7.2747   7.2775    -0.76E-13  0.45E-13  0.33E-12
    35500  2.9977  0.9751  21.6997     12.000  12.000  12.000      7.2666   7.2503   7.1827     0.33E-13 -0.32E-13  0.12E-12
    35600  2.9977  1.0146  21.7778     12.000  12.000  12.000      7.2762   7.2707   7.2310     0.84E-14 -0.23E-12  0.34E-12
    35700  2.9977  1.0015  21.7901     12.000  12.000  12.000      7.2224   7.2411   7.3266    -0.34E-12 -0.15E-12  0.39E-12
    35800  2.9977  0.9710  21.6229     12.000  12.000  12.000      7.2056   7.2220   7.1953    -0.22E-12  0.24E-12  0.62E-12
    35900  2.9977  0.9884  21.7136     12.000  12.000  12.000      7.2397   7.2439   7.2300    -0.16E-12  0.16E-12  0.44E-12
    36000  2.9977  0.9911  21.6753     12.000  12.000  12.000      7.2525   7.2432   7.1796    -0.19E-12  0.55E-13  0.42E-12
    36100  2.9977  0.9997  21.7722     12.000  12.000  12.000      7.2529   7.2537   7.2657    -0.22E-12  0.15E-12  0.47E-12
    36200  2.9977  0.9876  21.8682     12.000  12.000  12.000      7.3098   7.2860   7.2724    -0.25E-12 -0.68E-13  0.38E-12
    36300  2.9977  1.0091  21.8081     12.000  12.000  12.000      7.3238   7.2437   7.2406    -0.41E-12  0.17E-12  0.22E-12
    36400  2.9977  0.9965  21.7302     12.000  12.000  12.000      7.2630   7.2115   7.2557    -0.27E-12 -0.33E-13  0.48E-12
    36500  2.9977  1.0180  21.8263     12.000  12.000  12.000      7.2874   7.2254   7.3135    -0.28E-12  0.21E-12  0.40E-12
    36600  2.9977  1.0050  21.7708     12.000  12.000  12.000      7.2733   7.2211   7.2764    -0.21E-12  0.32E-12  0.38E-12
    36700  2.9977  0.9901  21.7233     12.000  12.000  12.000      7.2316   7.2585   7.2332    -0.37E-12  0.22E-12  0.20E-12
    36800  2.9977  1.0018  21.7500     12.000  12.000  12.000      7.2135   7.2116   7.3250    -0.36E-12  0.36E-13  0.29E-12
    36900  2.9977  0.9956  21.6815     12.000  12.000  12.000      7.1941   7.2721   7.2154    -0.54E-12  0.17E-12  0.27E-12
    37000  2.9977  0.9937  21.8230     12.000  12.000  12.000      7.2790   7.2587   7.2853    -0.39E-12  0.30E-12  0.34E-12
    37100  2.9977  1.0012  21.8264     12.000  12.000  12.000      7.2970   7.2733   7.2561    -0.56E-12  0.20E-12  0.52E-12
    37200  2.9977  1.0016  21.8679     12.000  12.000  12.000      7.2847   7.2832   7.3000    -0.53E-12 -0.48E-13  0.40E-12
    37300  2.9977  1.0034  21.7696     12.000  12.000  12.000      7.2803   7.2422   7.2470    -0.49E-12  0.16E-12  0.26E-12
    37400  2.9977  1.0114  21.8263     12.000  12.000  12.000      7.2854   7.2544   7.2865    -0.52E-12 -0.81E-13  0.20E-12
    37500  2.9977  1.0141  21.7886     12.000  12.000  12.000      7.2908   7.2265   7.2713    -0.28E-12 -0.27E-12  0.82E-13
    37600  2.9977  1.0096  21.8685     12.000  12.000  12.000      7.2540   7.3034   7.3111    -0.44E-12 -0.78E-15  0.13E-12
    37700  2.9977  0.9975  21.7875     12.000  12.000  12.000      7.3132   7.2678   7.2065    -0.47E-12 -0.67E-13  0.22E-12
    37800  2.9977  0.9960  21.7397     12.000  12.000  12.000      7.2671   7.2133   7.2593    -0.38E-12 -0.19E-12  0.21E-12
    37900  2.9977  1.0152  21.8182     12.000  12.000  12.000      7.2651   7.2785   7.2746    -0.64E-12 -0.39E-12  0.46E-12
    38000  2.9977  0.9990  21.7315     12.000  12.000  12.000      7.2736   7.2801   7.1778    -0.73E-12 -0.44E-12  0.22E-12
    38100  2.9977  0.9958  21.7187     12.000  12.000  12.000      7.2653   7.2243   7.2292    -0.55E-12 -0.31E-12  0.34E-12
    38200  2.9977  0.9670  21.5329     12.000  12.000  12.000      7.1661   7.1862   7.1805    -0.67E-12 -0.21E-12  0.38E-12
    38300  2.9977  1.0116  21.7697     12.000  12.000  12.000      7.2699   7.2319   7.2679    -0.56E-12 -0.38E-12  0.17E-12
    38400  2.9977  0.9811  21.7331     12.000  12.000  12.000      7.2173   7.2659   7.2499    -0.80E-12 -0.27E-12  0.43E-12
    38500  2.9977  1.0057  21.8063     12.000  12.000  12.000      7.2833   7.2573   7.2657    -0.65E-12 -0.20E-12  0.28E-12
    38600  2.9977  0.9954  21.7435     12.000  12.000  12.000      7.2574   7.2308   7.2553    -0.71E-12 -0.45E-12  0.42E-12
    38700  2.9977  0.9932  21.6626     12.000  12.000  12.000      7.2086   7.1889   7.2651    -0.71E-12 -0.30E-12  0.53E-12
    38800  2.9977  1.0092  21.7420     12.000  12.000  12.000      7.3099   7.1875   7.2446    -0.55E-12 -0.21E-12  0.55E-12
    38900  2.9977  0.9941  21.7783     12.000  12.000  12.000      7.2669   7.2421   7.2693    -0.64E-12 -0.35E-12  0.60E-12
    39000  2.9977  1.0056  21.7271     12.000  12.000  12.000      7.2618   7.2308   7.2345    -0.63E-12 -0.10E-12  0.56E-12
    39100  2.9977  0.9826  21.6919     12.000  12.000  12.000      7.2159   7.2557   7.2204    -0.49E-12 -0.27E-12  0.54E-12
    39200  2.9977  1.0092  21.8217     12.000  12.000  12.000      7.2351   7.2936   7.2931    -0.43E-12 -0.47E-12  0.62E-12
    39300  2.9977  0.9818  21.6860     12.000  12.000  12.000      7.1898   7.2361   7.2601    -0.71E-12 -0.60E-12  0.59E-12
    39400  2.9977  0.9811  21.6966     12.000  12.000  12.000      7.2712   7.2630   7.1624    -0.55E-12 -0.45E-12  0.47E-12
    39500  2.9977  1.0045  21.7197     12.000  12.000  12.000      7.2846   7.2504   7.1847    -0.53E-12 -0.28E-12  0.38E-12
    39600  2.9977  0.9990  21.7351     12.000  12.000  12.000      7.2771   7.2103   7.2478    -0.46E-12 -0.66E-12  0.42E-12
    39700  2.9977  1.0035  21.7758     12.000  12.000  12.000      7.2354   7.3273   7.2132    -0.57E-12 -0.71E-12  0.29E-12
    39800  2.9977  0.9842  21.6384     12.000  12.000  12.000      7.2304   7.2576   7.1504    -0.86E-12 -0.55E-12  0.34E-12
    39900  2.9977  0.9990  21.8282     12.000  12.000  12.000      7.2304   7.3198   7.2779    -0.81E-12 -0.65E-12  0.52E-12
    40000  2.9977  0.9903  21.7127     12.000  12.000  12.000      7.2770   7.2152   7.2204    -0.75E-12 -0.47E-12  0.56E-12
    40100  2.9977  1.0007  21.6860     12.000  12.000  12.000      7.2236   7.2876   7.1748    -0.17E-12 -0.13E-12 -0.36E-13
    40200  2.9977  1.0046  21.7413     12.000  12.000  12.000      7.2591   7.2573   7.2249    -0.12E-12 -0.42E-13  0.46E-13
    40300  2.9977  1.0065  21.8330     12.000  12.000  12.000      7.1812   7.3460   7.3058    -0.27E-12  0.12E-12  0.17E-13
    40400  2.9977  0.9894  21.6336     12.000  12.000  12.000      7.1042   7.2934   7.2360    -0.17E-12 -0.33E-12  0.38E-12
    40500  2.9977  0.9949  21.7748     12.000  12.000  12.000      7.2256   7.2469   7.3022    -0.44E-12 -0.61E-13  0.22E-12
